,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m
1322,E(o),91.577,27.912,2019,13.64,4628,0,other,0,77.76450478761113,13.805886768396183,77.76450478761113,12.79172360384299,74.7472616257984,0.0,1,2,0.0,4855.0
1323,E(o),91.62,27.901,2019,14.82,4938,0,other,0,18.01858415811814,18.97111831150131,18.01858415811814,-0.1905068306766345,56.92156771087769,-0.35737875252499623,0,0,1516.5982761162913,4480.0
1324,E(c),91.535,27.898,2019,27.53,4430,0,other,0,28.49111576372056,3.2539025802070594,28.49111576372056,5.0474426367027005,37.349388687256685,0.0,1,1,0.0,4677.0
1325,E(c),91.649,27.893,2019,24.45,4819,0,other,0,36.752053086025185,34.608777739360484,36.752053086025185,0.4286550693329403,9.254809701086577,-0.3320875901072947,0,0,1478.525589713732,4491.0
1326,E(c),91.596,27.888,2019,16.69,4626,0,other,0,48.32632994831382,10.556261282947249,48.32632994831382,7.554013733073314,74.7472616257984,0.0,1,2,0.0,5418.0
1327,E(c),91.517,27.878,2019,32.71,4248,0,other,0,10.55529176421209,0.7936331337018617,10.55529176421209,1.9523317261020456,37.349388687256685,-0.4262158199763954,0,0,673.3677788306745,4442.0
1328,E(o),91.717,27.877,2019,18.45,4533,0,other,0,5.159332582256303,0.6349994988016501,5.159332582256303,0.9048666166909304,7.053858240508991,0.14220184953194087,0,0,2306.580407214224,4909.0
1329,E(o),91.634,27.877,2019,44.48,4480,0,other,0,36.91081493063968,34.688158172585744,36.91081493063968,0.4445313516107873,9.254809701086577,-0.3320875901072947,0,0,1478.525589713732,4491.0
1330,E(o),91.671,27.869,2019,45.27,4054,0,other,0,25.47671631427891,1.1111995414807725,25.47671631427891,4.873103354559627,832.7925394700675,0.0,1,2,0.0,5183.0
1331,E(o),91.629,27.861,2019,10.38,4581,0,other,0,36.91081493063968,34.688158172585744,36.91081493063968,0.4445313516107873,9.254809701086577,-0.3320875901072947,0,0,1478.525589713732,4491.0
1332,E(c),91.5,27.854,2019,31.88,4049,0,other,0,11.67116024209582,1.4291681750452234,11.67116024209582,2.0483984134101196,8.602958804762759,-0.13435072342005824,0,0,4547.798362720086,4000.0
1333,E(c),91.604,27.851,2019,31.4,4509,0,other,0,34.4594640947642,7.620888782396452,34.4594640947642,5.3677150624735495,3.147681491449689,-0.560181226798417,0,0,649.7897155182363,4647.0
1334,E(c),91.583,27.847,2019,49.42,4656,0,other,0,34.4594640947642,2.4609134947846645,34.4594640947642,6.399710119995907,3.147681491449689,-0.560181226798417,0,0,649.7897155182363,4647.0
1335,E(o),91.565,27.841,2019,16.27,4558,0,other,0,39.62549015016138,2.064254666671498,39.62549015016138,7.512247096697978,3.6858125252155145,-0.25668457559891467,0,0,1449.2495278768629,4521.0
1336,O,91.605,27.838,2019,66.35,4125,0,other,0,34.4594640947642,2.303175827659979,34.4594640947642,6.431257653420845,3.147681491449689,-0.560181226798417,0,0,649.7897155182363,4647.0
1337,E(c),91.553,27.834,2019,67.23,4521,0,other,0,39.62549015016138,2.064254666671498,39.62549015016138,7.512247096697978,3.6858125252155145,-0.25668457559891467,0,0,1449.2495278768629,4521.0
1338,E(c),91.559,27.824,2019,10.93,4674,0,other,0,39.62549015016138,2.223756295765266,39.62549015016138,7.480346770879224,3.6858125252155145,-0.25668457559891467,0,0,1449.2495278768629,4521.0
1339,E(c),91.595,27.815,2019,14.2,4678,0,other,0,9.212342446457129,2.303175827659979,9.212342446457129,1.3818333237594296,15.137530771090981,-0.13442277290750212,0,0,1539.9176458176407,4753.0
1340,E(c),91.501,27.811,2019,17.12,4213,0,other,0,3.4942737833462756,0.0794179549101664,3.4942737833462756,0.6829711656872218,,,False,0,,
1341,E(c),91.549,27.809,2019,19.04,4297,0,other,0,31.2876867897617,1.3500878849603108,31.2876867897617,5.9875197809602785,3.6858125252155145,-0.25668457559891467,0,0,1449.2495278768629,4521.0
1342,E(o),91.59,27.806,2019,13.8,4406,0,other,0,9.212342446457129,2.303175827659979,9.212342446457129,1.3818333237594296,15.137530771090981,-0.13442277290750212,0,0,1539.9176458176407,4753.0
1343,E(c),91.643,27.802,2019,12.24,4504,0,other,0,2.065151182720117,1.747448502653181,2.065151182720117,0.0635405360133872,15.137530771090981,-0.09213364632309827,0,0,4808.23258038077,4547.0
1344,E(o),91.579,27.801,2019,19.76,4617,0,other,0,8.18288335864064,2.303175827659979,8.18288335864064,1.175941506196132,15.137530771090981,-0.1528237929650448,0,0,2852.9588982242162,4524.0
1345,E(c),91.593,27.798,2019,16.43,4066,0,other,0,8.18288335864064,2.303175827659979,8.18288335864064,1.175941506196132,15.137530771090981,-0.1528237929650448,0,0,2852.9588982242162,4524.0
1346,E(o),91.65,27.757,2019,16.67,4152,0,other,0,5.325096473614211,0.1589544269287817,5.325096473614211,1.0332284093370858,,,False,0,,
1347,E(o),91.529,27.756,2019,15.81,3868,0,other,0,6.277840388516781,0.1589292539442505,6.277840388516781,1.2237822269145062,,,False,0,,
1348,E(o),91.634,27.702,2019,16.42,4319,0,other,0,11.606149321159648,0.158989016271065,11.606149321159648,2.289432060977717,,,False,0,,
1349,O,91.952,27.992,2019,40.89,4354,0,other,0,15.541660597142766,,15.541660597142766,,,,False,0,,
1350,O,91.896,27.901,2019,217.48,4452,0,other,0,201.33769413062117,105.3907770788224,201.33769413062117,19.189383410359756,,,False,0,,
1351,E(o),91.833,27.874,2019,10.26,4340,0,other,0,3.4927294464257415,0.2381396243851424,3.4927294464257415,0.6509179644081198,,,False,0,,
1352,E(o),91.948,27.849,2019,19.9,4630,0,other,0,11.90981319235478,3.890172330286872,11.90981319235478,1.603928172413582,,,False,0,,
1353,O,91.892,27.841,2019,145.65,4638,0,other,0,132.0490615546564,3.1760997342487194,132.0490615546564,25.774592364081535,,,False,0,,
1354,E(o),91.925,27.796,2019,22.77,4499,0,other,0,8.897893585345312,1.2707017804620877,8.897893585345312,1.5254383609766449,,,False,0,,
1355,E(c),91.838,27.795,2019,19.81,4667,0,other,0,13.26622017016386,3.5749296632013587,13.26622017016386,1.9382581013925004,18.05715233852235,0.0,1,1,0.0,4667.0
1356,E(o),91.948,27.785,2019,13.08,4484,0,other,0,8.897893585345312,1.1915656419851153,8.897893585345312,1.5412655886720392,,,False,0,,
1357,E(o),91.87,27.746,2019,44.61,4345,0,other,0,5.881126101246332,0.3973804851655342,5.881126101246332,1.0967491232161597,6.107752443784823,-0.17093746016582578,0,0,4621.573289047491,4345.0
1358,E(o),91.871,27.734,2019,12.54,4456,0,other,0,5.881126101246332,0.3973804851655342,5.881126101246332,1.0967491232161597,6.107752443784823,-0.17093746016582578,0,0,4621.573289047491,4345.0
1359,E(o),91.903,27.698,2019,13.14,4047,0,other,0,7.950875377761589,0.3180078883023417,7.950875377761589,1.5265734978918497,,,False,0,,
1360,E(o),91.873,27.697,2019,13.11,4467,0,other,0,11.449812532615004,0.3180078883023417,11.449812532615004,2.2263609288625323,,,False,0,,
1361,E(o),91.857,27.693,2019,17.65,4283,0,other,0,11.449812532615004,0.3180078883023417,11.449812532615004,2.2263609288625323,,,False,0,,
1362,E(o),91.875,27.673,2019,33.23,4222,0,other,0,9.46199038001113,0.159034373445553,9.46199038001113,1.8605912013131152,,,False,0,,
1363,E(c),91.803,27.625,2019,10.79,4329,0,other,0,0.3182649725555226,,0.3182649725555226,,,,False,0,,
1364,E(o),91.779,27.62,2019,11.38,3978,0,other,0,0.3182649725555226,,0.3182649725555226,,,,False,0,,
1365,E(o),92.033,28.239,2019,12.05,5130,0,other,0,16.377423496584765,14.08301901408944,16.377423496584765,0.4588808964990647,38.6257738342404,-0.18231706951168525,0,0,3104.4816676571436,5110.0
1366,E(o),92.042,28.23,2019,15.97,5107,0,other,0,16.377423496584765,14.08301901408944,16.377423496584765,0.4588808964990647,38.6257738342404,-0.18231706951168525,0,0,3104.4816676571436,5110.0
1367,E(o),92.023,28.228,2019,11.52,5115,0,other,0,16.377423496584765,14.08301901408944,16.377423496584765,0.4588808964990647,38.6257738342404,-0.18231706951168525,0,0,3104.4816676571436,5110.0
1368,E(o),92.043,28.223,2019,15.06,5099,0,other,0,16.377423496584765,14.08301901408944,16.377423496584765,0.4588808964990647,38.6257738342404,-0.18231706951168525,0,0,3104.4816676571436,5110.0
1369,E(o),92.039,28.193,2019,25.64,5036,0,other,0,21.131835172987405,46.85434970659267,21.131835172987405,-5.144502906721053,,,False,0,,
1370,E(o),92.147,28.068,2019,16.73,4973,0,other,0,13.628899095260506,13.391180260775766,13.628899095260506,0.047543766896948,,,False,0,,
1371,E(o),92.161,27.851,2019,16.55,4824,0,other,0,12.465318720758583,10.797991561676463,12.465318720758583,0.333465431816424,2.1985846286647446,-0.5364586607131617,0,0,941.3586488260978,4827.0
1372,M(o),92.048,27.789,2019,11.07,4952,0,moraine,0,85.25293565663053,10.963890999346264,85.25293565663053,14.857808931456852,2492.537700189838,0.0,1,9,0.0,5473.0
1373,E(c),92.041,27.753,2019,10.23,4084,0,other,0,62.053524731316905,6.357494108926662,62.053524731316905,11.139206124478047,895.0568662736732,0.0,1,5,0.0,5240.0
1374,E(o),92.222,27.588,2019,13.08,4455,0,other,0,3.1835400910574267,0.1591744671516776,3.1835400910574267,0.6048731247811499,,,False,0,,
1375,E(o),92.216,27.566,2019,19.59,4348,0,other,0,3.1835400910574267,0.1591744671516776,3.1835400910574267,0.6048731247811499,,,False,0,,
1376,E(o),92.065,27.565,2019,14.28,4326,0,other,0,0.6369463246062261,0.1592368253248549,0.6369463246062261,0.0955418998562742,,,False,0,,
1377,E(o),92.033,27.519,2019,60.79,4274,0,other,0,1.3538337209670654,0.0796390112046093,1.3538337209670654,0.2548389419524912,,,False,0,,
1378,E(o),92.048,27.514,2019,14.07,4088,0,other,0,1.3538337209670654,0.0796390112046093,1.3538337209670654,0.2548389419524912,,,False,0,,
1379,O,92.101,27.509,2019,18.91,4148,0,other,0,10.91144372443801,,10.91144372443801,,,,False,0,,
1380,E(o),92.045,27.505,2019,10.8,4170,0,other,0,1.3538337209670654,0.0796390112046093,1.3538337209670654,0.2548389419524912,,,False,0,,
1381,E(o),92.315,27.774,2019,13.13,4870,0,other,0,165.97033160912864,16.60185484599431,165.97033160912864,29.87369535262686,4589.919010517435,0.0,1,11,0.0,5602.0
1382,M(o),92.435,27.771,2019,55.56,5179,0,moraine,0,115.90200629656631,15.733311539756926,115.90200629656631,20.033738951361876,7565.353167490943,0.0,1,3,0.0,5359.0
1383,M(o),92.425,27.763,2019,19.37,5094,0,moraine,0,19.62564576158331,15.733311539756926,19.62564576158331,0.7784668443652769,2904.4666319072285,0.0,1,1,0.0,5174.0
1384,E(o),92.401,27.756,2019,13.46,4967,0,other,0,11.52268278407018,15.733311539756926,11.52268278407018,-0.8421257511373493,526.5983936115204,0.0,1,1,0.0,4988.0
1385,E(o),92.386,27.715,2019,12.28,5117,0,other,0,11.12950017251877,10.09605053824197,11.12950017251877,0.2066899268553598,531.5937819800507,0.0,1,2,0.0,5137.0
1386,O,93.163,31.03,2019,13.3,5195,0,other,0,5.079459318952472,7.233187210785124,5.079459318952472,-0.4307455783665302,15.786846357612623,-0.0847055706088241,0,0,2585.426181842944,5168.0
1387,O,93.181,30.621,2019,689.79,4499,0,other,0,676.6363931274963,670.0676798360763,676.6363931274963,1.3137426582839908,2.1365743488693223,-0.2724858329618236,0,0,3787.3528644866738,4502.0
1388,E(o),93.058,30.535,2019,86.74,4817,0,other,0,77.88707766975777,72.55031520513987,77.88707766975777,1.0673524929235811,107.33559076124286,-0.18326753860140968,0,0,1287.734870021246,4827.0
1389,M(o),93.419,30.527,2019,31.64,4758,0,moraine,0,85.86506756719793,96.69505765473404,85.86506756719793,-2.1659980175072207,2799.42629582309,0.0,1,1,0.0,4780.0
1390,M(o),93.445,30.521,2019,114.42,4780,0,moraine,0,91.66715766076872,114.64286635053318,91.66715766076872,-4.595141737952895,2799.42629582309,0.0,1,1,0.0,4812.0
1391,M(e),93.357,30.493,2019,22.25,4702,0,moraine,0,167.70229364800184,28.32419574721629,167.70229364800184,27.87561958015711,1995.191778430132,0.0,1,8,0.0,5571.0
1392,M(e),93.39,30.463,2019,12.41,4788,0,moraine,0,54.17299157573739,23.21763752028139,54.17299157573739,6.1910708110912,1332.8026192697512,0.0,1,4,0.0,5571.0
1393,E(o),93.492,30.425,2019,32.69,4496,0,other,0,34.54187065406497,21.37459835583546,34.54187065406497,2.633454459645902,71.63247585685428,0.0,1,1,0.0,5235.0
1394,M(l),93.683,30.803,2019,11.1,5130,0,moraine,0,59.535397323554385,11.027480223609578,59.535397323554385,9.70158341998896,847.1217730445525,0.0,1,4,0.0,5691.0
1395,M(e),93.516,30.532,2019,36.56,4778,0,moraine,0,116.27740875936576,81.69633818301922,116.27740875936576,6.91621411526931,2691.837606011496,0.0,1,5,0.0,5485.0
1396,E(o),93.509,30.461,2019,12.12,4785,0,other,0,69.74148485825607,43.10988233672848,69.74148485825607,5.326320504305518,78.2900571431437,0.863261132355406,0,0,19.69276660657192,5659.0
1397,M(o),93.63,30.441,2019,12.45,4685,0,moraine,0,26.942070114543977,8.206599654850601,26.942070114543977,3.747094091938675,138.7670596231431,0.0,1,2,0.0,5498.0
1398,M(e),93.529,30.354,2019,11.42,4750,0,moraine,0,64.32132654084457,43.086451361224825,64.32132654084457,4.246975035923948,3278.7073830751883,0.0,1,1,0.0,4639.0
1399,M(e),93.507,30.348,2019,43.13,4537,0,moraine,0,64.63133859829449,43.086451361224825,64.63133859829449,4.308977447413933,3278.7073830751883,0.0,1,1,0.0,4639.0
1400,M(e),93.831,30.883,2019,13.43,4801,0,moraine,0,55.87082744893073,27.357827118963,55.87082744893073,5.702600065993547,1126.6742816946626,0.0,1,2,0.0,5306.0
1401,M(e),93.894,30.659,2019,25.13,4791,0,moraine,0,60.63258511118883,24.873476370881065,60.63258511118883,7.151821748061553,1.7910076849081957,-0.34301789253466897,0,0,848.3522473119635,5232.0
1402,E(o),93.823,30.489,2019,10.41,4933,0,other,0,50.36654934445923,11.373066276673049,50.36654934445923,7.798696613557236,227.41077344094566,0.0,1,3,0.0,5627.0
1403,E(o),94.117,30.789,2019,12.4,4656,0,other,0,344.0216084596808,128.7665485687882,344.0216084596808,43.05101197817852,511.29567138080444,0.0,1,8,0.0,4856.0
1404,M(e),94.211,30.732,2019,10.54,4550,0,moraine,0,47.768875799816136,42.44317343618156,47.768875799816136,1.0651404727269154,321.21309521306637,0.0,1,5,0.0,5268.0
1405,E(o),94.118,30.706,2019,17.53,4741,0,other,0,42.626389915511325,14.05207447780238,42.626389915511325,5.714863087541789,84.35104621616982,0.0,1,2,0.0,5567.0
1406,M(e),94.134,30.262,2019,12.6,4161,0,moraine,0,283.8232441150582,18.38339994984689,283.8232441150582,53.08796883304226,1694.9474798915226,0.0,1,5,0.0,5144.0
1407,M(o),94.344,30.849,2019,22.22,5015,0,moraine,0,14.568696266752749,10.948192804221131,14.568696266752749,0.7241006925063231,29.2700053040213,-0.00811925991601073,0,0,738.9836095982508,5597.0
1408,M(o),94.353,30.842,2019,11.7,4973,0,moraine,0,13.87496488145921,10.948192804221131,13.87496488145921,0.5853544154476154,29.2700053040213,-0.00811925991601073,0,0,738.9836095982508,5597.0
1409,M(e),94.492,30.654,2019,530.64,3942,0,moraine,0,542.222879680837,336.94393635151096,542.222879680837,41.0557886658652,21585.609068597725,0.0,1,1,0.0,3970.0
1410,M(e),94.444,30.626,2019,66.04,4095,0,moraine,0,68.69580677297648,60.34976130858477,68.69580677297648,1.669209092878343,13029.490911940398,0.0,1,1,0.0,4095.0
1411,E(o),94.266,30.487,2019,25.3,4456,0,other,0,29.71501875126573,21.97695813984872,29.71501875126573,1.5476121222834025,85.87069549690935,0.0,1,1,0.0,4386.0
1412,M(o),94.455,30.431,2019,13.03,3902,0,moraine,0,27.64057191701262,14.015979750021632,27.64057191701262,2.724918433398197,158.22923787459433,0.0,1,1,0.0,5022.0
1413,M(o),94.288,30.181,2019,16.21,4363,0,moraine,0,14.67111513336385,5.74389581181552,14.67111513336385,1.785443864309666,97.64742227404474,-0.3285580051165951,0,0,140.00571979269236,4478.0
1414,M(o),94.282,30.176,2019,13.91,4607,0,moraine,0,14.67111513336385,4.347434979799356,14.67111513336385,2.064736030712899,97.64742227404474,-0.3285580051165951,0,0,140.00571979269236,4478.0
1415,M(e),94.603,30.452,2019,181.75,3998,0,moraine,0,197.4745842247691,141.27889456041206,197.4745842247691,11.23913793287141,15410.414498065018,0.0,1,1,0.0,4009.0
1416,E(o),94.653,30.393,2019,18.96,4007,0,other,0,15.80508209152139,6.5827116917408315,15.80508209152139,1.8444740799561117,14.559997500880767,-0.6313209098835576,0,0,117.21455576950356,4517.0
1417,M(o),94.732,30.352,2019,36.07,2698,0,moraine,0,32.54625801778448,30.841391481144516,32.54625801778448,0.3409733073279931,8438.615275427293,0.0,1,1,0.0,2704.0
1418,M(e),94.759,30.537,2019,51.12,3631,0,moraine,0,55.14598126197028,30.16465057111553,55.14598126197028,4.99626613817095,14875.867047632644,0.0,1,1,0.0,3626.0
1419,M(e),95.032,30.482,2019,14.85,4335,0,moraine,0,146.6022235686264,37.92566786096795,146.6022235686264,21.73531114153169,1569.665731910159,0.0,1,2,0.0,5395.0
1420,M(e),95.082,30.395,2019,12.22,4151,0,moraine,0,35.24025291223128,26.41184752141888,35.24025291223128,1.7656810781624792,1274.484000364851,0.0,1,1,0.0,4691.0
1421,E(o),92.485,30.093,2019,11.49,5158,0,other,0,6.992533465159948,1.0877432246235723,6.992533465159948,1.180958048107275,,,False,0,,
1422,E(o),92.457,30.072,2019,10.98,5096,0,other,0,26.03903497860364,7.22863967696028,26.03903497860364,3.762079060328672,,,False,0,,
1423,E(o),92.443,30.049,2019,52.8,4993,0,other,0,43.99491081289289,7.22863967696028,43.99491081289289,7.353254227186523,,,False,0,,
1424,E(o),92.72,30.327,2019,14.1,5213,0,other,0,35.958208991089634,28.750962716244068,35.958208991089634,1.4414492549691134,1.3056908028247034,-0.4291331218313822,0,0,992.698951276445,5112.0
1425,E(o),92.533,30.089,2019,11.3,5084,0,other,0,7.148199525992325,1.165636744124343,7.148199525992325,1.1965125563735963,,,False,0,,
1426,E(o),92.742,30.006,2019,14.1,5108,0,other,0,10.73138751182087,0.6221046653759937,10.73138751182087,2.021856569288975,,,False,0,,
1427,E(o),92.925,30.297,2019,29.42,4831,0,other,0,37.59841450752691,26.283954863139527,37.59841450752691,2.262891928877477,4.827550254285441,0.6248212436770861,0,0,270.47735926107674,5488.0
1428,E(o),92.968,30.229,2019,10.6,4851,0,other,0,77.59436655609603,6.362880322082197,77.59436655609603,14.246297246802769,8.840493389472343,0.10714143606590089,0,0,37.33382850627154,5510.0
1429,E(o),92.941,30.219,2019,12.89,5208,0,other,0,58.73912189072486,7.992447688168872,58.73912189072486,10.149334840511198,8.840493389472343,0.10714143606590089,0,0,37.33382850627154,5510.0
1430,E(o),92.976,30.197,2019,24.87,4995,0,other,0,59.67039283846546,13.194250694876295,59.67039283846546,9.295228428717833,8.840493389472343,0.10714143606590089,0,0,37.33382850627154,5510.0
1431,E(o),92.18,29.918,2019,37.73,5161,0,other,0,26.774358150688432,18.83545491895498,26.774358150688432,1.5877806463466904,,,False,0,,
1432,E(o),92.192,29.905,2019,25.14,4992,0,other,0,26.774358150688432,18.83545491895498,26.774358150688432,1.5877806463466904,,,False,0,,
1433,E(o),92.399,29.816,2019,13.49,5068,0,other,0,17.999123640085415,5.1432640268662695,17.999123640085415,2.571171922643829,,,False,0,,
1434,E(o),92.49,29.601,2019,15.9,4951,0,other,0,18.66110866019157,15.5378634952987,18.66110866019157,0.624649032978574,5.3597527449627,-0.37047793601622747,0,0,2016.3144073640065,4951.0
1435,E(o),92.716,29.59,2019,13.21,5381,0,other,0,11.55695527007617,7.964937469320399,11.55695527007617,0.718403560151154,2.7687953905347693,-0.44983524653868834,0,0,718.0406659668457,5379.0
1436,M(e),92.636,29.539,2019,14.07,5179,0,moraine,0,37.42563918170213,19.142396138296345,37.42563918170213,3.656648608681157,245.09254691555006,0.0,1,2,0.0,5559.0
1437,E(o),92.925,29.777,2019,10.33,5093,0,other,0,39.13372922292281,9.976586447088671,39.13372922292281,5.831428555166828,841.6660040909935,0.0,1,5,0.0,5779.0
1438,M(e),92.778,29.75,2019,14.19,5210,0,moraine,0,14.813061706520529,13.253789473200458,14.813061706520529,0.3118544466640138,163.60117695911447,0.0,1,1,0.0,5211.0
1439,M(o),93.216,30.296,2019,12.34,4942,0,moraine,0,48.1586282977996,27.607493553443422,48.1586282977996,4.110226948871235,487.80413258325035,0.0,1,5,0.0,5579.0
1440,E(o),93.197,30.028,2019,32.59,5014,0,other,0,57.06765797027506,7.308540019334869,57.06765797027506,9.951823590188038,2.745908714213458,-0.6907789819675556,0,0,26.057538619270588,5498.0
1441,E(o),93.351,30.327,2019,23.62,4549,0,other,0,44.34345572820783,42.8669297213142,44.34345572820783,0.2953052013787257,980.0320303383883,0.0,1,4,0.0,5163.0
1442,M(e),93.343,30.319,2019,47.25,4613,0,moraine,0,93.41724695094014,42.8669297213142,93.41724695094014,10.110063445925189,914.8241884412387,0.0,1,2,0.0,5454.0
1443,E(o),93.48,30.287,2019,16.83,4544,0,other,0,48.46802097197686,16.51640544922994,48.46802097197686,6.390323104549385,82.61080173627121,0.0,1,2,0.0,4977.0
1444,M(o),93.457,30.267,2019,70.57,4076,0,moraine,0,123.18332598988214,69.64686476289545,123.18332598988214,10.707292245397335,7247.504272886207,0.0,1,3,0.0,4832.0
1445,E(o),93.48,30.167,2019,14.34,4873,0,other,0,11.800825929637233,7.063969783946277,11.800825929637233,0.9473712291381912,72.55060207421988,0.0,1,1,0.0,4873.0
1446,E(o),93.274,30.116,2019,32.7,4630,0,other,0,35.807490710115424,32.31913048485734,35.807490710115424,0.6976720450516168,12.053921988268536,0.0,1,1,0.0,5155.0
1447,M(o),93.272,30.099,2019,33.54,4704,0,moraine,0,89.43574502867554,37.91986680458012,89.43574502867554,10.303175644819085,1191.0749286667485,0.0,1,6,0.0,5307.0
1448,E(o),93.359,30.079,2019,10.08,4950,0,other,0,89.50411943660916,15.618311041774591,89.50411943660916,14.777161678966914,673.5065230671441,0.0,1,7,0.0,5552.0
1449,M(o),93.357,30.072,2019,11.84,5065,0,moraine,0,50.19648963499313,15.618311041774591,50.19648963499313,6.915635718643708,520.2725214979723,0.0,1,3,0.0,5572.0
1450,E(o),93.334,30.065,2019,10.38,4888,0,other,0,42.27094958432019,15.618311041774591,42.27094958432019,5.330527708509121,520.2725214979723,0.0,1,3,0.0,5572.0
1451,E(o),93.277,30.059,2019,17.78,4928,0,other,0,64.41798092461369,31.859798776587542,64.41798092461369,6.511636429605228,1092.1452622730233,0.0,1,6,0.0,5441.0
1452,E(o),93.406,30.025,2019,21.26,4772,0,other,0,58.00259456456719,9.407606719525472,58.00259456456719,9.718997569008344,24.232082075082374,0.0,1,1,0.0,5163.0
1453,E(o),93.437,30.008,2019,40.99,4696,0,other,0,29.160670979627422,5.910001660860197,29.160670979627422,4.650133863753446,58.77982616967859,-0.5502066527074807,0,0,310.7923162297944,4704.0
1454,E(o),93.614,30.249,2019,11.57,4482,0,other,0,107.1349660608949,104.88549249164129,107.1349660608949,0.4498947138507247,4971.849797763889,0.0,1,1,0.0,4199.0
1455,M(e),93.638,30.242,2019,108.96,4181,0,moraine,0,107.1349660608949,104.88549249164129,107.1349660608949,0.4498947138507247,4971.849797763889,0.0,1,1,0.0,4199.0
1456,E(o),93.577,30.233,2019,11.77,4337,0,other,0,18.698581537159612,10.318945715186874,18.698581537159612,1.6759271643945477,148.14433803591464,0.0,1,2,0.0,5243.0
1457,E(o),93.636,30.228,2019,10.0,4171,0,other,0,107.1349660608949,104.88549249164129,107.1349660608949,0.4498947138507247,4971.849797763889,0.0,1,1,0.0,4199.0
1458,M(o),93.512,30.208,2019,12.21,4227,0,moraine,0,18.394269023671026,12.571923557111758,18.394269023671026,1.1644690933118529,1082.2907609425174,0.0,1,2,0.0,4663.0
1459,M(e),93.718,30.172,2019,13.41,4601,0,moraine,0,157.1907618656751,25.693228444382186,157.1907618656751,26.299506684258585,914.7127558609142,0.0,1,8,0.0,5659.0
1460,E(o),93.729,30.163,2019,13.86,4178,0,other,0,73.36597549108372,11.877795916520755,73.36597549108372,12.297635914912592,3.4873912257692594,0.0,1,1,0.0,5017.0
1461,M(e),93.527,30.153,2019,15.56,4847,0,moraine,0,11.413744150390327,11.33385303014352,11.413744150390327,0.0159782240493619,43.03899992674705,-0.6768532851605558,0,0,608.6991214089621,5064.0
1462,E(o),93.501,30.112,2019,16.31,4516,0,other,0,39.54436488925893,1.709167921815265,39.54436488925893,7.567039393488733,4.5824394729490985,0.0,1,1,0.0,5061.0
1463,M(e),93.764,30.261,2019,64.75,4019,0,moraine,0,93.32408819313764,38.08308133124613,93.32408819313764,11.0482013723783,6349.87870190539,0.0,1,6,0.0,5505.0
1464,E(o),93.989,30.249,2019,23.37,4320,0,other,0,76.86498465614312,21.87548960779091,76.86498465614312,10.997899009670444,8.49530844058539,0.9996754621840803,0,0,968.3142545933096,5775.0
1465,M(e),93.798,30.2,2019,20.39,4195,0,moraine,0,58.51983226473491,25.53759161062794,58.51983226473491,6.596448130821395,15.59437575902865,0.0,1,1,0.0,4861.0
1466,E(c),93.755,30.088,2019,21.21,4840,0,other,0,51.50874617618488,3.3404564294069385,51.50874617618488,9.633657949355587,275.3143949895119,0.0,1,2,0.0,5336.0
1467,E(c),93.974,30.075,2019,15.8,4615,0,other,0,85.3139092194114,21.4451848192034,85.3139092194114,12.7737448800416,2.30998414947373,0.06255248167252855,0,0,1342.8723809832575,4944.0
1468,O,93.781,30.059,2019,20.24,3751,0,other,0,24.79795470388854,2.0209775611246936,24.79795470388854,4.555395428552769,7.73558951362424,-0.16009463706483437,0,0,1442.896553158434,4941.0
1469,E(v),93.967,30.02,2019,2658.4,3475,0,other,0,1138.3236845577055,1123.938048437821,1138.3236845577055,2.8771272239769132,18.929627271184664,-0.3857257510126084,0,0,3315.8273634631996,3476.0
1470,M(o),93.018,29.809,2019,11.17,5360,0,moraine,0,23.842361475460137,9.505930653147816,23.842361475460137,2.8672861644624636,487.18607808336594,0.0,1,2,0.0,5530.0
1471,E(c),93.115,29.764,2019,23.92,5076,0,other,0,21.51478291502122,21.592738762778588,21.51478291502122,-0.0155911695514731,60.42817578296424,-0.20089337332933882,0,0,512.7097937229854,5088.0
1472,E(o),93.123,29.758,2019,10.51,5099,0,other,0,38.974422940843176,21.592738762778588,38.974422940843176,3.476336835612918,178.25893769817958,0.0,1,3,0.0,5197.0
1473,E(o),93.149,29.747,2019,15.14,4943,0,other,0,45.142211606764675,12.549809298865618,45.142211606764675,6.518480461579811,161.55541673566867,0.0,1,1,0.0,5131.0
1474,E(o),93.068,29.693,2019,16.51,4939,0,other,0,25.434554720554942,15.058871115103887,25.434554720554942,2.075136721090211,287.8548149286658,0.0,1,4,0.0,5360.0
1475,E(o),93.199,29.58,2019,16.98,5180,0,other,0,24.36271972983116,4.451415403391895,24.36271972983116,3.982260865287853,429.8195081168117,0.0,1,3,0.0,5176.0
1476,E(o),93.236,29.532,2019,11.28,5018,0,other,0,5.000599154235788,5.547359547266102,5.000599154235788,-0.1093520786060628,35.26841997982541,-0.13713602184720713,0,0,1108.3885761930142,5044.0
1477,E(o),93.177,29.52,2019,13.09,5210,0,other,0,18.36011704107399,7.892293987792679,18.36011704107399,2.093564610656262,247.14692231961646,0.0,1,3,0.0,5472.0
