,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
765,E(o),84.348,28.909,2019,11.92,5356,0,other,0,22.7229878307468
766,M(e),84.508,28.908,2019,35.26,5539,0,moraine,0,41.81803339880724
767,O,87.38,29.162,2019,11.04,4485,0,other,0,7.76320507696344
768,E(o),87.925,29.642,2019,11.38,5282,0,other,0,5.385248585416385
769,E(o),87.916,29.584,2019,12.16,5424,0,other,0,10.698558731864676
770,O,87.568,28.847,2019,10.39,5288,0,other,0,125.78834618395274
771,O,87.56,28.832,2019,140.16,5296,0,other,0,128.93534739393456
772,M(e),87.625,28.804,2019,17.1,5528,0,moraine,0,26.27853276856807
773,M(o),87.603,28.799,2019,11.84,5591,0,moraine,0,26.27853276856807
774,M(e),87.641,28.796,2019,26.55,5344,0,moraine,0,25.103460143712613
775,E(o),88.24,29.754,2019,29.88,5600,0,other,0,26.194476154944915
776,E(o),88.236,29.722,2019,14.3,5422,0,other,0,11.541806775800499
777,E(o),88.007,29.631,2019,12.11,5410,0,other,0,10.147178219837672
778,E(o),88.95,29.5,2019,14.97,5391,0,other,0,12.192460457212906
779,E(o),89.354,29.563,2019,10.26,5427,0,other,0,7.732749854275134
780,E(o),89.592,29.887,2019,10.01,5407,0,other,0,36.519833943692426
781,E(o),89.596,29.873,2019,39.71,5342,0,other,0,36.519833943692426
782,E(o),89.718,29.843,2019,13.6,5296,0,other,0,11.294105245494316
783,E(o),89.882,29.509,2019,11.9,5420,0,other,0,10.317856906408608
784,E(o),89.831,29.495,2019,13.37,5493,0,other,0,11.098766729735132
785,E(o),89.867,29.489,2019,13.26,5478,0,other,0,10.317856906408608
786,M(o),89.932,29.477,2019,13.27,5408,0,moraine,0,10.70994654776652
787,M(e),90.063,29.912,2019,36.3,5131,0,moraine,0,141.67052402564406
788,M(e),90.008,29.873,2019,14.55,5290,0,moraine,0,14.870724101271463
789,E(o),90.183,29.818,2019,18.71,5356,0,other,0,13.478496392888937
790,E(o),90.151,29.773,2019,13.83,5271,0,other,0,12.003619308143126
791,O,90.439,29.504,2019,11.03,5352,0,other,0,9.145797158294634
792,E(o),90.436,29.484,2019,12.88,5332,0,other,0,15.713442574943612
793,E(o),90.414,29.475,2019,20.72,5325,0,other,0,15.713442574943612
794,E(o),90.495,29.437,2019,11.37,5373,0,other,0,8.524376761438463
795,M(o),84.926,30.04,2019,20.07,5730,0,moraine,0,24.482777557977453
796,M(e),84.624,29.866,2019,49.03,5395,0,moraine,0,76.3328221285334
797,M(e),84.632,29.856,2019,14.63,5557,0,moraine,0,166.76821051224158
798,M(e),84.676,29.845,2019,51.54,5536,0,moraine,0,52.419277034070234
799,M(e),84.691,29.818,2019,20.93,5471,0,moraine,0,38.10274782924626
800,M(o),84.672,29.751,2019,10.35,5554,0,moraine,0,23.54709162254396
801,E(o),85.211,29.728,2019,13.64,5374,0,other,0,10.605274774514418
802,E(o),85.314,29.74,2019,12.09,5307,0,other,0,9.980247213428767
803,E(o),85.783,29.733,2019,15.71,5384,0,other,0,20.036840236185416
804,O,85.88,29.558,2019,56.48,5186,0,other,0,47.413956947771894
805,O,86.422,29.935,2019,10.79,5477,0,other,0,8.949144942018085
806,E(o),86.38,29.672,2019,11.06,5512,0,other,0,9.440905116975902
807,O,87.028,29.556,2019,119.59,4729,0,other,0,103.96891770675298
808,E(c),87.108,29.514,2019,11.54,5432,0,other,0,9.221245054536604
809,O,87.428,30.251,2019,20.33,4878,0,other,0,17.91873336154441
810,O,87.697,30.088,2019,19.81,4731,0,other,0,16.083614869184476
811,E(o),87.016,29.824,2019,26.33,4954,0,other,0,56.25948256823298
812,E(o),88.62,30.168,2019,50.13,5029,0,other,0,176.1898056935955
813,E(o),88.627,30.148,2019,213.67,5011,0,other,0,205.69989611334944
814,E(o),88.618,30.105,2019,26.87,4903,0,other,0,22.761810157311515
815,E(o),89.639,29.899,2019,33.92,5260,0,other,0,29.114745135379838
816,E(o),89.62,29.894,2019,12.12,5460,0,other,0,29.114745135379838
817,E(o),89.544,29.877,2019,12.3,5475,0,other,0,10.589545322654313
818,O,89.534,29.85,2019,25.71,5298,0,other,0,23.365611613928166
819,E(o),89.547,29.835,2019,12.28,5394,0,other,0,23.365611613928166
820,M(e),88.494,28.006,2019,45.02,5023,0,moraine,0,42.25785772836774
821,E(o),88.631,28.059,2019,14.81,4917,0,other,0,11.807440646725997
822,M(e),88.71,28.026,2019,113.46,5148,0,moraine,0,107.0128054570944
823,M(e),88.652,28.014,2019,11.65,5522,0,moraine,0,170.47718262801365
824,E(c),88.561,28.014,2019,26.21,5073,0,other,0,39.01187942663542
825,M(e),88.698,28.008,2019,99.32,5209,0,moraine,0,132.4053612095101
826,M(o),88.571,28.007,2019,26.0,4998,0,moraine,0,32.192649899312094
827,M(e),88.713,28.006,2019,119.15,5238,0,moraine,0,132.4053612095101
828,M(e),88.639,28.002,2019,32.04,5424,0,moraine,0,261.1096473835362
829,M(o),88.756,28.011,2019,108.12,5094,0,moraine,0,90.14083012106204
830,M(e),88.159,27.92,2019,83.63,5441,0,moraine,0,73.23720189622526
831,M(o),88.191,27.893,2019,21.27,5496,0,moraine,0,149.97642107882768
832,M(e),88.24,27.852,2019,30.59,5190,0,moraine,0,30.72650940299252
833,M(o),88.123,27.563,2019,10.47,4710,0,moraine,0,14.965260160560941
834,M(e),88.086,27.533,2019,36.8,4860,0,moraine,0,36.94777974548457
835,E(c),88.083,27.437,2019,13.56,4280,0,other,0,9.244955766279663
836,M(o),88.418,27.976,2019,16.35,5224,0,moraine,0,21.329525756613492
837,M(o),88.422,27.974,2019,12.85,5185,0,moraine,0,18.795498449865853
838,M(o),88.43,27.969,2019,14.31,4974,0,moraine,0,18.795498449865853
839,M(o),88.355,27.951,2019,40.34,4989,0,moraine,0,55.68741842252895
840,M(e),88.305,27.949,2019,35.9,5049,0,moraine,0,51.40352081312575
841,M(o),88.332,27.947,2019,60.49,5034,0,moraine,0,55.68741842252895
842,M(e),88.25,27.881,2019,14.4,5198,0,moraine,0,20.797852285225403
843,M(e),88.249,27.822,2019,70.94,5414,0,moraine,0,16.51942629202283
844,M(e),88.261,27.817,2019,12.31,5487,0,moraine,0,16.51942629202283
845,E(c),88.484,27.759,2019,13.57,4467,0,other,0,87.65539026153198
846,E(o),88.453,27.723,2019,14.3,4199,0,other,0,23.13400859799578
847,M(e),88.376,27.678,2019,18.05,3915,0,moraine,0,47.71539418465402
848,M(e),88.545,27.992,2019,68.28,5161,0,moraine,0,64.22751918560637
849,E(c),88.602,27.991,2019,10.11,4778,0,other,0,73.50469742081678
850,M(o),88.736,27.988,2019,10.61,5188,0,moraine,0,73.81674728647731
851,M(e),88.508,27.982,2019,34.12,4917,0,moraine,0,36.795537810243665
852,M(e),88.616,27.975,2019,57.86,4960,0,moraine,0,96.3416731808828
853,E(o),88.593,27.971,2019,10.09,4748,0,other,0,54.87978112744135
854,E(o),88.743,27.962,2019,19.61,5065,0,other,0,21.416138035120365
855,M(e),88.65,27.961,2019,18.36,4964,0,moraine,0,18.877324389349155
856,M(e),88.714,27.957,2019,26.39,5078,0,moraine,0,27.84091656524893
857,M(e),88.747,27.864,2019,18.95,5084,0,moraine,0,15.084500416291275
858,E(o),88.657,27.816,2019,14.59,4603,0,other,0,22.00191615553932
859,E(o),88.69,27.723,2019,12.13,4472,0,other,0,88.55508204592978
860,E(o),88.716,27.695,2019,11.4,4207,0,other,0,40.38296654079046
861,E(c),88.513,27.671,2019,36.34,4525,0,other,0,42.700845243835204
862,E(c),88.687,27.668,2019,14.75,4117,0,other,0,36.577294795740364
863,E(c),88.69,27.662,2019,15.7,4298,0,other,0,16.937361133912546
864,E(o),88.751,27.466,2019,22.25,4052,0,other,0,15.776043472770116
865,M(e),88.816,27.99,2019,174.29,5303,0,moraine,0,184.75821215412734
866,M(e),88.797,27.969,2019,18.44,5361,0,moraine,0,109.3883172443761
867,M(o),88.797,27.963,2019,11.97,5350,0,moraine,0,109.3883172443761
868,M(o),88.784,27.936,2019,10.36,5332,0,moraine,0,112.8138970656425
869,M(e),88.761,27.895,2019,45.77,5232,0,moraine,0,41.664820958326246
870,M(e),88.789,27.873,2019,10.41,4962,0,moraine,0,13.888634026904827
871,M(e),88.863,27.864,2019,13.9,4781,0,moraine,0,12.860713472117734
872,E(o),88.806,27.854,2019,11.38,5051,0,other,0,10.398892983763755
873,E(o),88.833,27.73,2019,14.6,4446,0,other,0,25.827680527490067
874,E(c),88.776,27.477,2019,11.04,4633,0,other,0,15.058951034379865
875,E(c),88.752,27.442,2019,10.91,4055,0,other,0,15.776043472770116
876,E(o),88.763,27.375,2019,27.26,3744,0,other,0,11.164030750761558
877,E(o),88.826,27.368,2019,13.48,3930,0,other,0,8.454924397211617
878,O,88.819,27.346,2019,18.43,3546,0,other,0,8.454924397211617
879,O,89.155,28.805,2019,68.23,4219,0,other,0,77.50807122672232
880,E(o),89.43,28.327,2019,140.5,4426,0,other,0,105.05225604987615
881,O,89.396,28.144,2019,62.48,4473,0,other,0,624.5363505539437
882,O,89.402,28.136,2019,26.78,4474,0,other,0,240.7801261076297
883,M(e),89.481,28.087,2019,22.37,4904,0,moraine,0,22.737116800954908
884,E(o),89.428,28.025,2019,63.43,4791,0,other,0,59.13478489288451
885,E(o),89.695,28.241,2019,70.85,4693,0,other,0,68.03402967194647
886,E(o),89.638,28.228,2019,1273.72,4568,0,other,0,1105.0768078830577
887,M(o),89.713,28.203,2019,13.94,4795,0,moraine,0,19.389615586653335
888,M(e),89.598,28.186,2019,33.0,4895,0,moraine,0,75.60032514837599
889,E(c),89.661,28.185,2019,21.81,4886,0,other,0,62.12227872610667
890,E(o),89.535,28.181,2019,82.15,4694,0,other,0,83.58703520960954
891,M(o),89.564,28.15,2019,20.05,4897,0,moraine,0,78.63724243854828
892,M(e),89.534,28.137,2019,49.92,5292,0,moraine,0,107.47410952586907
893,M(o),89.514,28.123,2019,10.96,5202,0,moraine,0,46.007247473909025
894,I(s),89.994,28.279,2019,24.2,5087,0,ice,1,14.155328737022844
895,M(o),89.851,28.248,2019,15.47,5127,0,moraine,0,15.108861592037806
896,M(e),89.963,28.238,2019,13.77,5501,0,moraine,0,12.736935444325548
897,M(e),89.887,28.23,2019,151.09,4921,0,moraine,0,154.99190133038914
898,M(o),90.095,28.378,2019,15.01,5671,0,moraine,0,14.142293157832432
899,M(o),90.098,28.354,2019,10.18,5624,0,moraine,0,12.404170217448861
900,M(e),90.068,28.264,2019,188.07,5149,0,moraine,0,196.3874363954892
901,M(e),90.104,28.236,2019,585.02,5126,0,moraine,0,587.019335373199
902,E(o),89.424,27.992,2019,16.31,4713,0,other,0,14.90726609047955
903,E(o),89.379,27.969,2019,66.73,4568,0,other,0,164.42532122301787
904,E(o),89.413,27.963,2019,45.42,4576,0,other,0,166.88422019057512
905,E(o),89.397,27.959,2019,181.69,4576,0,other,0,225.53478857227284
906,E(o),89.389,27.941,2019,279.3,4572,0,other,0,253.7791405864805
907,M(e),89.351,27.884,2019,17.43,4991,0,moraine,0,201.8530769092048
908,M(o),89.325,27.881,2019,13.54,5123,0,moraine,0,207.44400612329366
909,M(o),89.296,27.878,2019,41.23,5236,0,moraine,0,255.5609468013259
910,M(e),89.312,27.878,2019,61.73,5001,0,moraine,0,199.74307639532032
911,M(o),89.267,27.855,2019,42.55,5213,0,moraine,0,586.9304230768169
912,M(o),88.93,27.9,2019,16.4,5121,0,moraine,0,38.08937773657867
913,E(o),88.945,27.854,2019,49.31,4874,0,other,0,28.106043696955574
914,E(o),88.94,27.844,2019,27.95,4863,0,other,0,28.106043696955574
915,E(c),88.858,27.654,2019,11.65,4755,0,other,0,42.63720595332873
916,E(c),88.817,27.636,2019,15.32,4870,0,other,0,12.249027021679764
917,E(c),88.881,27.616,2019,12.81,4670,0,other,0,8.831781871267786
918,E(c),88.904,27.612,2019,37.14,4036,0,other,0,1.9890752593376795
919,E(c),88.858,27.599,2019,12.48,4581,0,other,0,8.831781871267786
920,E(c),88.791,27.496,2019,15.53,4807,0,other,0,13.700705914701775
921,E(c),88.818,27.465,2019,16.84,4753,0,other,0,12.030546719770305
922,E(c),88.829,27.464,2019,21.74,4531,0,other,0,12.030546719770305
923,E(c),88.812,27.42,2019,16.12,4434,0,other,0,4.782474988002378
924,E(c),88.944,27.274,2019,15.8,3897,0,other,0,0.2394969492902325
925,M(e),89.23,27.809,2019,52.68,5137,0,moraine,0,107.62526594267341
926,E(o),89.168,27.536,2019,30.73,4462,0,other,0,2.78689010616519
927,E(c),89.079,27.506,2019,22.56,4145,0,other,0,1.911562848612742
928,E(o),89.066,27.499,2019,13.28,4149,0,other,0,1.911562848612742
929,E(c),89.093,27.498,2019,10.96,4569,0,other,0,1.911562848612742
930,E(c),89.149,27.492,2019,27.58,4064,0,other,0,2.1507741114838876
931,E(c),89.156,27.402,2019,13.62,4180,0,other,0,0.1594801173249469
932,E(o),89.14,27.325,2019,11.05,4092,0,other,0,0.07977770779819048
933,M(e),89.35,27.803,2019,12.41,4349,0,moraine,0,14.377150050060024
934,E(o),89.369,27.766,2019,10.47,4396,0,other,0,6.356716495038371
935,M(o),89.408,27.687,2019,18.51,4798,0,moraine,0,18.768570218914423
936,E(o),89.462,27.644,2019,35.14,4220,0,other,0,32.69432951742899
937,E(o),89.487,27.584,2019,46.34,4313,0,other,0,0.795722482156733
938,E(c),89.378,27.569,2019,22.78,4239,0,other,0,0.8756056113597764
939,E(o),89.499,27.583,2019,24.77,4421,0,other,0,0.4775581823803444
940,E(o),89.525,27.574,2019,10.62,4344,0,other,0,0.7960300674500198
941,E(o),89.524,27.568,2019,11.36,4450,0,other,0,0.7960300674500198
942,E(o),89.565,27.557,2019,10.06,4189,0,other,0,2.7864067958063754
943,E(o),89.706,27.267,2019,10.38,4447,0,other,0,5.7470648811829745
944,E(o),88.846,27.33,2019,27.8,3901,0,other,0,20.741503844230998
945,M(e),89.684,28.171,2019,11.0,4781,0,moraine,0,19.47112727956005
946,E(c),89.742,28.139,2019,12.81,4842,0,other,0,116.30656783700232
947,E(c),89.627,28.042,2019,16.83,4698,0,other,0,14.34705210801047
948,M(e),89.848,28.172,2019,23.57,4514,0,moraine,0,22.798268019959828
949,E(o),89.841,28.145,2019,12.19,5123,0,other,0,101.12927356526944
950,M(e),89.909,28.114,2019,43.78,4347,0,moraine,0,82.92713312732182
951,M(e),89.898,28.105,2019,25.05,4270,0,moraine,0,45.85896101624073
952,M(o),89.893,28.03,2019,10.59,5036,0,moraine,0,95.49650726981523
953,M(o),89.884,28.011,2019,22.23,5015,0,moraine,0,27.113919137438625
954,E(o),89.863,28.007,2019,23.34,4846,0,other,0,27.113919137438625
955,E(c),89.956,28.005,2019,12.55,4622,0,other,0,9.753163325707803
956,M(e),90.028,28.112,2019,37.11,4689,0,moraine,0,36.751029924681184
957,M(e),90.247,28.107,2019,132.27,4369,0,moraine,0,133.86273015842733
958,M(e),90.231,28.102,2019,34.98,4332,0,moraine,0,133.86273015842733
959,E(o),90.231,28.066,2019,11.03,4739,0,other,0,8.003143808713636
960,E(o),90.179,28.022,2019,17.58,5081,0,other,0,28.536152429452567
961,E(o),90.21,28.016,2019,54.12,5127,0,other,0,47.64492691510871
962,E(o),90.187,28.011,2019,19.51,5144,0,other,0,47.64492691510871
963,E(c),90.106,28.007,2019,10.94,4544,0,other,0,30.20988206278818
964,E(o),90.15,28.003,2019,14.27,5018,0,other,0,34.64078332437755
965,M(e),90.139,28.002,2019,15.71,5063,0,moraine,0,50.41503656730386
966,M(e),90.271,28.028,2019,20.07,5211,0,moraine,0,34.25000400312503
967,M(e),90.28,28.012,2019,14.82,5286,0,moraine,0,37.02862794966193
968,M(e),89.389,27.839,2019,17.71,4333,0,moraine,0,14.372487690118877
969,E(o),89.612,27.97,2019,14.65,4679,0,other,0,7.930925636235499
970,E(c),89.649,27.948,2019,10.24,4310,0,other,0,1.9833053195891588
971,E(o),89.636,27.922,2019,10.95,4269,0,other,0,1.9833053195891588
972,E(o),89.651,27.911,2019,13.05,4226,0,other,0,1.586897392924052
973,E(o),89.6,27.84,2019,11.62,4180,0,other,0,4.9231246617601565
974,E(o),89.726,27.266,2019,14.47,4420,0,other,0,5.7470648811829745
975,E(o),89.73,27.26,2019,12.2,4340,0,other,0,5.7470648811829745
976,M(o),89.892,27.988,2019,10.9,5130,0,moraine,0,34.813036069279924
977,M(o),89.896,27.982,2019,33.8,5143,0,moraine,0,34.813036069279924
978,M(e),89.896,27.974,2019,22.77,5137,0,moraine,0,34.813036069279924
979,E(c),89.93,27.973,2019,65.0,5076,0,other,0,49.80494859320289
980,M(o),89.93,27.94,2019,72.67,5002,0,moraine,0,59.18087181234432
981,E(o),89.906,27.94,2019,14.09,5030,0,other,0,59.18087181234432
982,E(o),89.9,27.928,2019,24.9,4946,0,other,0,13.566960960594463
983,E(c),89.81,27.92,2019,14.55,4260,0,other,0,6.982941564871055
984,E(c),89.898,27.903,2019,12.96,4784,0,other,0,7.22213185161029
985,E(o),89.885,27.896,2019,11.89,4573,0,other,0,7.22213185161029
986,E(o),89.944,27.894,2019,20.69,4858,0,other,0,8.331555695422075
987,E(o),89.843,27.87,2019,24.07,4509,0,other,0,2.0639814743839127
988,E(o),89.926,27.864,2019,37.61,4524,0,other,0,2.2228735310499226
989,E(c),89.969,27.859,2019,12.27,4326,0,other,0,4.207204511450557
990,E(o),89.91,27.843,2019,16.26,4317,0,other,0,4.6854126979674655
991,E(c),89.96,27.833,2019,16.28,4127,0,other,0,9.370834816140851
992,E(c),89.944,27.829,2019,36.57,4456,0,other,0,9.370834816140851
993,E(c),89.939,27.815,2019,17.11,4146,0,other,0,9.370834816140851
994,E(c),90.233,27.997,2019,11.26,4990,0,other,0,70.34253803833813
995,E(o),90.222,27.995,2019,23.03,4936,0,other,0,70.34253803833813
996,E(o),90.216,27.991,2019,18.37,4936,0,other,0,70.34253803833813
997,M(e),90.131,27.988,2019,19.2,5045,0,moraine,0,28.545234987701296
998,M(o),90.149,27.985,2019,14.07,4911,0,moraine,0,19.749197177859532
999,M(o),90.245,27.982,2019,17.66,5095,0,moraine,0,70.34253803833813
1000,M(o),90.233,27.977,2019,67.28,5072,0,moraine,0,70.34253803833813
1001,E(o),90.147,27.964,2019,23.28,4882,0,other,0,19.749197177859532
1002,E(o),90.19,27.941,2019,17.54,4626,0,other,0,8.88584905745988
1003,E(c),90.209,27.931,2019,12.41,4997,0,other,0,8.88584905745988
1004,E(o),90.09,27.931,2019,14.52,4521,0,other,0,5.394500067632584
1005,E(o),90.075,27.92,2019,10.13,4326,0,other,0,1.5073035014972196
1006,M(o),90.244,27.915,2019,12.93,5171,0,moraine,0,21.502944015789566
1007,E(o),90.173,27.901,2019,45.13,4671,0,other,0,8.492090807870124
1008,E(o),90.18,27.894,2019,15.99,4812,0,other,0,8.492090807870124
1009,M(o),90.219,27.893,2019,16.23,5013,0,moraine,0,42.22958999654309
1010,E(o),90.185,27.877,2019,14.13,4828,0,other,0,42.22958999654309
1011,M(e),90.207,27.875,2019,40.55,4913,0,moraine,0,42.22958999654309
1012,E(o),90.191,27.857,2019,16.19,4733,0,other,0,39.8483236181509
1013,E(o),90.191,27.85,2019,24.59,4770,0,other,0,12.941000799165808
1014,E(o),90.213,27.85,2019,10.53,4855,0,other,0,25.25373983854108
1015,E(o),90.246,27.848,2019,10.8,4803,0,other,0,10.718906420334841
1016,E(c),90.186,27.836,2019,11.59,4573,0,other,0,12.941000799165808
1017,E(c),90.157,27.829,2019,23.89,4428,0,other,0,8.973749316789853
1018,E(o),90.222,27.827,2019,30.71,4657,0,other,0,25.88907507781464
1019,E(o),90.239,27.802,2019,12.45,4762,0,other,0,39.95547363609203
1020,E(o),90.231,27.8,2019,74.59,4758,0,other,0,39.95547363609203
1021,E(o),90.2,27.793,2019,17.25,4556,0,other,0,7.069460284607632
1022,E(c),90.172,27.761,2019,15.44,4333,0,other,0,3.5765088690362443
1023,E(o),90.196,27.757,2019,19.73,4442,0,other,0,3.5765088690362443
1024,E(c),90.164,27.753,2019,13.22,4226,0,other,0,4.053489365557364
1025,E(c),90.187,27.74,2019,10.68,4287,0,other,0,4.053489365557364
1026,E(o),90.16,27.738,2019,11.91,4447,0,other,0,4.053489365557364
1027,M(e),90.288,27.996,2019,41.92,5327,0,moraine,0,47.58199570548002
1028,M(e),90.261,27.995,2019,13.3,5148,0,moraine,0,30.04809958765722
1029,M(e),90.299,27.992,2019,11.73,5345,0,moraine,0,47.58199570548002
1030,M(o),90.259,27.964,2019,33.51,5226,0,moraine,0,47.50904859398553
1031,M(o),90.255,27.952,2019,15.09,5184,0,moraine,0,47.50904859398553
1032,M(e),90.259,27.925,2019,11.54,5126,0,moraine,0,21.902315846507477
1033,M(e),90.262,27.919,2019,22.69,5144,0,moraine,0,21.902315846507477
1034,M(e),90.157,30.075,2019,13.75,5743,0,moraine,0,13.132883627023054
1035,M(o),90.457,30.366,2019,10.71,5598,0,moraine,0,18.667986618805582
1036,M(e),90.498,30.351,2019,12.41,5507,0,moraine,0,8.834513782046473
1037,M(l),90.702,30.473,2019,20.39,5534,0,moraine,0,27.94421998158305
1038,M(e),90.708,30.467,2019,15.9,5512,0,moraine,0,27.94421998158305
1039,M(o),90.651,30.451,2019,11.83,5597,0,moraine,0,15.947671811213237
1040,M(o),90.649,30.446,2019,16.19,5576,0,moraine,0,15.947671811213237
1041,E(o),90.828,30.518,2019,27.52,5352,0,other,0,25.373698785078336
1042,E(o),90.912,30.502,2019,27.02,5342,0,other,0,24.758854038992407
1043,O,90.947,30.499,2019,12.73,5236,0,other,0,53.16653580439518
1044,E(o),90.966,30.479,2019,85.72,5035,0,other,0,81.49166298850662
1045,E(o),90.246,29.791,2019,33.69,5120,0,other,0,30.237213680196792
1046,O,90.605,29.615,2019,22.03,5248,0,other,0,6.713598496846248
1047,E(o),90.657,29.603,2019,10.93,5451,0,other,0,8.900835742979643
1048,E(o),91.966,30.209,2019,12.88,4993,0,other,0,8.226008777033911
1049,E(c),91.988,30.187,2019,18.95,5159,0,other,0,23.052191229400723
1050,E(o),91.995,30.177,2019,10.11,5098,0,other,0,23.052191229400723
1051,E(o),91.638,29.556,2019,16.92,5276,0,other,0,13.982352022897642
1052,E(o),92.699,31.102,2019,48.57,5003,0,other,0,41.36672325133352
1053,E(o),92.724,31.086,2019,17.75,5025,0,other,0,13.688799603792827
1054,O,92.817,31.154,2019,23.78,5030,0,other,0,20.28791112669235
1055,O,92.998,31.138,2019,13.99,4894,0,other,0,7.916648362005268
1056,O,92.833,31.12,2019,388.59,4902,0,other,0,330.4104382821743
1057,O,92.815,31.112,2019,68.03,4905,0,other,0,305.5017330170101
1058,O,92.952,31.109,2019,97.67,4894,0,other,0,83.88095226347679
1059,O,92.961,31.052,2019,12.85,4922,0,other,0,7.000703651378737
1060,E(o),92.812,31.051,2019,35.43,4930,0,other,0,50.01291063306897
1061,O,92.787,31.036,2019,94.42,4908,0,other,0,87.94629552858824
1062,E(o),92.009,30.192,2019,26.71,5203,0,other,0,23.052191229400723
