,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
1234,M(o),90.381,27.98,2019,20.26,5233,0,moraine,0,20.539143346226247,20.38341793930817,20.539143346226247,0.03114508138361529
1235,M(o),90.331,27.97,2019,22.19,5314,0,moraine,0,24.34805197732612,25.772528607350825,24.34805197732612,-0.2848953260049413
1236,M(o),90.412,27.968,2019,22.89,5208,0,moraine,0,39.88517316773835,36.316923144588884,39.88517316773835,0.7136500046298935
1237,M(o),90.378,27.946,2019,10.42,5273,0,moraine,0,18.3256185511447,20.38341793930817,18.3256185511447,-0.4115598776326941
1238,M(o),90.397,27.94,2019,19.37,5203,0,moraine,0,18.3256185511447,18.722444337740225,18.3256185511447,-0.0793651573191049
1239,M(o),90.295,27.931,2019,10.0,5183,0,moraine,0,15.868324926241746,15.789340396432342,15.868324926241746,0.015796905961880724
1240,M(o),90.408,27.918,2019,17.69,5143,0,moraine,0,18.3256185511447,18.484285201878752,18.3256185511447,-0.031733330146810346
1241,M(o),90.276,27.906,2019,22.46,5160,0,moraine,0,102.38467166684964,24.763706439188475,102.38467166684964,15.524193045532234
1242,M(e),90.29,27.89,2019,114.2,5059,0,moraine,0,102.38467166684964,38.49977589511246,102.38467166684964,12.776979154347437
1243,M(o),90.298,27.883,2019,15.99,5116,0,moraine,0,102.38467166684964,38.49977589511246,102.38467166684964,12.776979154347437
1244,M(o),90.28,27.876,2019,24.66,5038,0,moraine,0,102.38467166684964,38.49977589511246,102.38467166684964,12.776979154347437
1245,M(e),90.303,27.872,2019,41.54,5033,0,moraine,0,95.00393207379352,38.49977589511246,95.00393207379352,11.300831235736213
1246,M(e),90.295,27.861,2019,18.64,4959,0,moraine,0,39.29365276454783,38.49977589511246,39.29365276454783,0.15877537388707452
1247,M(o),90.333,27.849,2019,13.41,5050,0,moraine,0,12.22740331032488,10.164019648706754,12.22740331032488,0.4126767323236251
1248,E(o),90.302,27.846,2019,19.16,4902,0,other,0,25.56323076276554,25.40451941636744,25.56323076276554,0.03174226927961996
1249,E(o),90.272,27.819,2019,21.42,4898,0,other,0,14.692800925392445,7.862620100148418,14.692800925392445,1.3660361650488055
1250,E(c),90.394,27.819,2019,12.12,4764,0,other,0,9.05464029548624,8.736856695895863,9.05464029548624,0.06355671991807554
1251,E(o),90.363,27.814,2019,11.15,4776,0,other,0,6.830474834487008,7.624721048689549,6.830474834487008,-0.15884924284050825
1252,E(o),90.254,27.813,2019,11.48,4815,0,other,0,39.55830089068271,24.465370102789635,39.55830089068271,3.018586157578615
1253,E(c),90.406,27.81,2019,33.42,4701,0,other,0,9.05464029548624,8.736856695895863,9.05464029548624,0.06355671991807554
1254,E(c),90.398,27.803,2019,11.36,4825,0,other,0,9.05464029548624,8.736856695895863,9.05464029548624,0.06355671991807554
1255,E(c),90.409,27.792,2019,14.6,4759,0,other,0,9.05464029548624,9.534724562698601,9.05464029548624,-0.09601685344247209
1256,E(c),90.398,27.792,2019,10.94,4826,0,other,0,9.05464029548624,8.736856695895863,9.05464029548624,0.06355671991807554
1257,E(c),90.421,27.792,2019,27.76,4527,0,other,0,9.05464029548624,9.534724562698601,9.05464029548624,-0.09601685344247209
1258,E(o),90.442,27.781,2019,12.78,4563,0,other,0,7.467491214507192,9.37591135147375,7.467491214507192,-0.38168402739331153
1259,E(c),90.4,27.78,2019,11.02,4532,0,other,0,7.707243481555924,9.534724562698601,7.707243481555924,-0.36549621622853545
1260,E(c),90.416,27.77,2019,25.82,4689,0,other,0,7.707243481555924,9.534724562698601,7.707243481555924,-0.36549621622853545
1261,E(c),90.298,27.756,2019,10.83,4630,0,other,0,8.583981949021767,6.835422078905844,8.583981949021767,0.3497119740231847
1262,E(o),90.293,27.749,2019,17.2,4569,0,other,0,8.583981949021767,8.662912208164308,8.583981949021767,-0.015786051828508008
1263,E(c),90.296,27.738,2019,10.21,4389,0,other,0,8.583981949021767,6.835422078905844,8.583981949021767,0.3497119740231847
1264,E(c),90.326,27.72,2019,30.88,4231,0,other,0,20.588624971222078,21.22455469130907,20.588624971222078,-0.12718594401739836
1265,E(o),90.29,27.716,2019,15.98,4322,0,other,0,8.583981949021767,13.992750570822341,8.583981949021767,-1.0817537243601147
1266,E(o),90.592,27.997,2019,11.39,5103,0,other,0,22.99460054078341,17.52354450378794,22.99460054078341,1.0942112073990942
1267,M(e),90.505,27.987,2019,18.16,5199,0,moraine,0,23.55439772111085,23.713009315104507,23.55439772111085,-0.031722318798731663
1268,M(e),90.594,27.983,2019,12.14,5028,0,moraine,0,22.99460054078341,17.52354450378794,22.99460054078341,1.0942112073990942
1269,E(o),90.508,27.972,2019,25.0,5101,0,other,0,23.55439772111085,23.713009315104507,23.55439772111085,-0.031722318798731663
1270,E(o),90.743,27.944,2019,11.2,4848,0,other,0,18.80133334133753,15.231399871580992,18.80133334133753,0.7139866939513073
1271,E(c),90.535,27.939,2019,59.94,5036,0,other,0,50.93149943426224,57.92368786392719,50.93149943426224,-1.39843768593299
1272,E(o),90.555,27.925,2019,29.18,4774,0,other,0,50.93149943426224,57.92368786392719,50.93149943426224,-1.39843768593299
1273,E(o),90.503,27.921,2019,13.38,5082,0,other,0,8.96600650327743,9.998474034507703,8.96600650327743,-0.20649350624605453
1274,E(c),90.537,27.919,2019,38.13,4935,0,other,0,50.85217411476341,57.92368786392719,50.85217411476341,-1.414302749832757
1275,M(o),90.559,27.915,2019,11.08,4939,0,moraine,0,25.470275543091912,57.92368786392719,25.470275543091912,-6.490682464167056
1276,E(c),90.552,27.895,2019,24.13,4977,0,other,0,22.063349001422498,33.32625803271437,22.063349001422498,-2.2525818062583745
1277,E(o),90.598,27.895,2019,12.32,4640,0,other,0,7.144096766766037,9.287310849469582,7.144096766766037,-0.4286428165407091
1278,E(o),90.712,27.884,2019,12.81,4875,0,other,0,8.651686633492835,17.065527949468297,8.651686633492835,-1.6827682631950924
1279,E(o),90.566,27.881,2019,18.83,4666,0,other,0,22.063349001422498,20.714135135341902,22.063349001422498,0.26984277321611927
1280,E(o),90.571,27.878,2019,23.37,4664,0,other,0,47.79256555864633,52.238329701689345,47.79256555864633,-0.8891528286086029
1281,E(o),90.581,27.876,2019,16.89,4599,0,other,0,58.9070300672209,62.400110973575245,58.9070300672209,-0.6986161812708687
1282,E(o),90.591,27.861,2019,74.98,4770,0,other,0,58.9070300672209,62.400110973575245,58.9070300672209,-0.6986161812708687
1283,E(o),90.74,27.857,2019,11.88,4406,0,other,0,3.9695833158875997,12.700985376753597,3.9695833158875997,-1.7462804121731992
1284,E(o),90.618,27.844,2019,12.54,4767,0,other,0,8.732823517746127,7.621363645117644,8.732823517746127,0.22229197452569646
1285,E(o),90.701,27.827,2019,10.37,4363,0,other,0,0.5557738216669929,0.7940049801557131,0.5557738216669929,-0.04764623169774405
1286,E(c),90.577,27.805,2019,10.11,4704,0,other,0,3.018471081893558,7.546229312733642,3.018471081893558,-0.9055516461680166
1287,E(o),90.585,27.803,2019,10.15,4647,0,other,0,3.018471081893558,7.546229312733642,3.018471081893558,-0.9055516461680166
1288,E(c),90.62,27.798,2019,18.31,4574,0,other,0,30.027404755193373,29.074160888350864,30.027404755193373,0.1906487733685019
1289,E(c),90.634,27.796,2019,40.52,4462,0,other,0,30.027404755193373,29.074160888350864,30.027404755193373,0.1906487733685019
1290,E(o),90.646,27.787,2019,26.59,4550,0,other,0,30.027404755193373,29.074160888350864,30.027404755193373,0.1906487733685019
1291,E(o),90.625,27.765,2019,10.8,4338,0,other,0,2.5427408077760454,4.847059022546415,2.5427408077760454,-0.46086364295407395
1292,E(o),90.636,27.764,2019,12.42,4614,0,other,0,2.5427408077760454,4.847059022546415,2.5427408077760454,-0.46086364295407395
1293,E(c),90.624,27.757,2019,12.45,4410,0,other,0,2.5427408077760454,4.847059022546415,2.5427408077760454,-0.46086364295407395
1294,M(o),90.756,27.942,2019,16.41,5031,0,moraine,0,26.414726883100922,38.15465386900996,26.414726883100922,-2.347985397181808
1295,M(o),90.812,27.907,2019,35.67,4804,0,moraine,0,40.63410900396055,41.74524698133828,40.63410900396055,-0.22222759547554602
1296,E(o),90.83,27.886,2019,16.34,4845,0,other,0,55.24500474676216,71.83524509495975,55.24500474676216,-3.3180480696395165
1297,E(o),90.791,27.88,2019,10.66,4807,0,other,0,30.88069059644664,30.483767889497067,30.88069059644664,0.07938454138991488
1298,E(o),90.803,27.873,2019,27.12,4453,0,other,0,47.55204791862917,46.996349941400624,47.55204791862917,0.11113959544570946
1299,E(o),90.816,27.867,2019,53.98,4135,0,other,0,47.55204791862917,46.996349941400624,47.55204791862917,0.11113959544570946
1300,E(o),90.831,27.841,2019,18.14,4568,0,other,0,11.828813667389085,15.562595685866377,11.828813667389085,-0.7467564036954585
1301,E(o),90.811,27.83,2019,18.02,4367,0,other,0,8.814801674801501,20.808154780133258,8.814801674801501,-2.3986706210663513
1302,E(c),90.81,27.821,2019,14.45,4613,0,other,0,8.814801674801501,20.808154780133258,8.814801674801501,-2.3986706210663513
1303,E(o),90.864,27.81,2019,22.79,4112,0,other,0,0.47656177682347434,0.7942703159935224,0.47656177682347434,-0.06354170783400961
1304,E(o),90.784,27.79,2019,10.15,4263,0,other,0,1.2710616830368662,5.083128258769984,1.2710616830368662,-0.7624133151466237
1305,E(c),90.811,27.784,2019,10.09,4126,0,other,0,1.2709076006038738,1.9860861053387397,1.2709076006038738,-0.1430357009469732
1306,E(c),90.807,27.757,2019,18.25,4181,0,other,0,2.7815481956553665,5.006749274641455,2.7815481956553665,-0.44504021579721764
1307,E(c),90.821,27.748,2019,11.59,4438,0,other,0,2.7815481956553665,5.006749274641455,2.7815481956553665,-0.44504021579721764
1308,E(o),90.96,27.707,2019,11.57,3952,0,other,0,0.47699466879489444,0.7155291042566996,0.47699466879489444,-0.047706887092361025
1309,M(o),91.452,28.037,2019,56.24,4737,0,moraine,0,55.731754410875226,82.52672041186469,55.731754410875226,-5.358993200197892
1310,M(e),91.511,28.164,2019,11.98,5221,0,moraine,0,50.988338005115324,51.77988315337805,50.988338005115324,-0.1583090296525455
1311,M(e),91.664,28.143,2019,19.31,5139,0,moraine,0,44.81918465719032,55.19239386703471,44.81918465719032,-2.074641841968878
1312,M(e),91.597,28.024,2019,36.52,4804,0,moraine,0,36.543653672902494,40.83233958768909,36.543653672902494,-0.8577371829573195
1313,E(o),91.676,28.014,2019,14.26,4422,0,other,0,33.769227054090805,41.77540109561414,33.769227054090805,-1.6012348083046675
1314,E(o),91.96,28.355,2019,20.15,4774,0,other,0,132.39583384684346,139.27237719349563,132.39583384684346,-1.375308669330434
1315,E(o),91.942,28.102,2019,117.73,4705,0,other,0,98.69898653076622,107.09560384042017,98.69898653076622,-1.6793234619307895
1316,E(o),91.939,28.059,2019,240.03,4631,0,other,0,158.40913696917102,165.7794253836626,158.40913696917102,-1.4740576828983194
1317,E(c),91.45,27.916,2019,13.44,4422,0,other,0,9.601269369190804,10.236061089955953,9.601269369190804,-0.12695834415302976
1318,E(c),91.449,27.879,2019,10.23,4229,0,other,0,4.603445670776455,4.444968924599721,4.603445670776455,0.0316953492353468
1319,E(c),91.459,27.871,2019,12.59,3832,0,other,0,4.603445670776455,4.444968924599721,4.603445670776455,0.0316953492353468
1320,E(o),91.495,27.86,2019,10.51,3913,0,other,0,11.671160242095821,19.134191527985543,11.671160242095821,-1.4926062571779444
1321,M(o),91.511,27.996,2019,12.13,5319,0,moraine,0,39.49218218103164,48.526008470032664,39.49218218103164,-1.8067652578002054
1322,E(o),91.577,27.912,2019,13.64,4628,0,other,0,77.76450478761113,25.073962069339885,77.76450478761113,10.53810854365425
1323,E(o),91.62,27.901,2019,14.82,4938,0,other,0,18.01858415811814,18.57423550016193,18.01858415811814,-0.11113026840875762
1324,E(c),91.535,27.898,2019,27.53,4430,0,other,0,28.49111576372056,33.173060880134024,28.49111576372056,-0.9363890232826926
1325,E(c),91.649,27.893,2019,24.45,4819,0,other,0,36.752053086025185,36.513916003857894,36.752053086025185,0.04762741643345834
1326,E(c),91.596,27.888,2019,16.69,4626,0,other,0,48.32632994831382,14.91882631641219,48.32632994831382,6.681500726380326
1327,E(c),91.517,27.878,2019,32.71,4248,0,other,0,10.55529176421209,16.190037832645736,10.55529176421209,-1.1269492136867292
1328,E(o),91.717,27.877,2019,18.45,4533,0,other,0,5.159332582256303,2.381254672488535,5.159332582256303,0.5556155819535535
1329,E(o),91.634,27.877,2019,44.48,4480,0,other,0,36.91081493063968,36.593296591389645,36.91081493063968,0.06350366785000716
1330,E(o),91.671,27.869,2019,45.27,4054,0,other,0,25.47671631427891,25.48229972131589,25.47671631427891,-0.0011166814073959586
1331,E(o),91.629,27.861,2019,10.38,4581,0,other,0,36.91081493063968,36.593296591389645,36.91081493063968,0.06350366785000716
1332,E(c),91.5,27.854,2019,31.88,4049,0,other,0,11.671160242095821,19.134191527985543,11.671160242095821,-1.4926062571779444
1333,E(c),91.604,27.851,2019,31.4,4509,0,other,0,34.4594640947642,38.11527605720174,34.4594640947642,-0.7311623924875079
1334,E(c),91.583,27.847,2019,49.42,4656,0,other,0,34.4594640947642,38.11527605720174,34.4594640947642,-0.7311623924875079
1335,E(o),91.565,27.841,2019,16.27,4558,0,other,0,39.62549015016138,38.990127994141616,39.62549015016138,0.12707243120395334
1336,O,91.605,27.838,2019,66.35,4125,0,other,0,34.4594640947642,38.11527605720174,34.4594640947642,-0.7311623924875079
1337,E(c),91.553,27.834,2019,67.23,4521,0,other,0,39.62549015016138,38.990127994141616,39.62549015016138,0.12707243120395334
1338,E(c),91.559,27.824,2019,10.93,4674,0,other,0,39.62549015016138,38.990127994141616,39.62549015016138,0.12707243120395334
1339,E(c),91.595,27.815,2019,14.2,4678,0,other,0,9.212342446457127,29.142530499000742,9.212342446457127,-3.9860376105087227
1340,E(c),91.501,27.811,2019,17.12,4213,0,other,0,3.4942737833462756,4.209190298580061,3.4942737833462756,-0.14298330304675702
1341,E(c),91.549,27.809,2019,19.04,4297,0,other,0,31.2876867897617,29.223025388389214,31.2876867897617,0.4129322802744973
1342,E(o),91.59,27.806,2019,13.8,4406,0,other,0,9.212342446457127,21.363040786695564,9.212342446457127,-2.4301396680476874
1343,E(c),91.643,27.802,2019,12.24,4504,0,other,0,2.065151182720117,15.012123092266176,2.065151182720117,-2.589394381909212
1344,E(o),91.579,27.801,2019,19.76,4617,0,other,0,8.18288335864064,22.244551463082722,8.18288335864064,-2.8123336208884164
1345,E(c),91.593,27.798,2019,16.43,4066,0,other,0,8.18288335864064,18.590088194955424,8.18288335864064,-2.081440967262957
1346,E(o),91.65,27.757,2019,16.67,4152,0,other,0,5.325096473614211,9.53586160708291,5.325096473614211,-0.8421530266937399
1347,E(o),91.529,27.756,2019,15.81,3868,0,other,0,6.277840388516781,8.344640320631706,6.277840388516781,-0.41335998642298505
1348,E(o),91.634,27.702,2019,16.42,4319,0,other,0,11.606149321159648,26.397004596716613,11.606149321159648,-2.958171055111393
1349,O,91.952,27.992,2019,40.89,4354,0,other,0,15.541660597142766,3.17176800704099,15.541660597142766,2.4739785180203553
1350,O,91.896,27.901,2019,217.48,4452,0,other,0,201.33769413062117,201.1789372745914,201.33769413062117,0.0317513712059565
1351,E(o),91.833,27.874,2019,10.26,4340,0,other,0,3.4927294464257415,3.0164632396806033,3.4927294464257415,0.09525324134902764
1352,E(o),91.948,27.849,2019,19.9,4630,0,other,0,11.90981319235478,12.06861029210048,11.90981319235478,-0.03175941994913991
1353,O,91.892,27.841,2019,145.65,4638,0,other,0,132.0490615546564,112.75357604614969,132.0490615546564,3.85909710170134
1354,E(o),91.925,27.796,2019,22.77,4499,0,other,0,8.897893585345312,11.518420155288009,8.897893585345312,-0.5241053139885394
1355,E(c),91.838,27.795,2019,19.81,4667,0,other,0,13.26622017016386,8.420425737841192,13.26622017016386,0.9691588864645336
1356,E(o),91.948,27.785,2019,13.08,4484,0,other,0,8.897893585345312,11.518420155288009,8.897893585345312,-0.5241053139885394
1357,E(o),91.87,27.746,2019,44.61,4345,0,other,0,5.881126101246332,2.7021144659080663,5.881126101246332,0.6358023270676532
1358,E(o),91.871,27.734,2019,12.54,4456,0,other,0,5.881126101246332,2.7021144659080663,5.881126101246332,0.6358023270676532
1359,E(o),91.903,27.698,2019,13.14,4047,0,other,0,7.950875377761589,7.314802785734469,7.950875377761589,0.12721451840542403
1360,E(o),91.873,27.697,2019,13.11,4467,0,other,0,11.449812532615004,7.473895797455698,11.449812532615004,0.7951833470318613
1361,E(o),91.857,27.693,2019,17.65,4283,0,other,0,11.449812532615004,7.473895797455698,11.449812532615004,0.7951833470318613
1362,E(o),91.875,27.673,2019,33.23,4222,0,other,0,9.46199038001113,7.473895797455698,9.46199038001113,0.3976189165110865
1363,E(c),91.803,27.625,2019,10.79,4329,0,other,0,0.3182649725555226,3.103082657440407,0.3182649725555226,-0.556963536976977
1364,E(o),91.779,27.62,2019,11.38,3978,0,other,0,0.3182649725555226,3.103082657440407,0.3182649725555226,-0.556963536976977
1365,E(o),92.033,28.239,2019,12.05,5130,0,other,0,16.377423496584765,12.738024394183661,16.377423496584765,0.7278798204802207
1366,E(o),92.042,28.23,2019,15.97,5107,0,other,0,16.377423496584765,12.738024394183661,16.377423496584765,0.7278798204802207
1367,E(o),92.023,28.228,2019,11.52,5115,0,other,0,16.377423496584765,12.738024394183661,16.377423496584765,0.7278798204802207
1368,E(o),92.043,28.223,2019,15.06,5099,0,other,0,16.377423496584765,12.738024394183661,16.377423496584765,0.7278798204802207
1369,E(o),92.039,28.193,2019,25.64,5036,0,other,0,21.131835172987405,14.167029996584063,21.131835172987405,1.3929610352806683
1370,E(o),92.147,28.068,2019,16.73,4973,0,other,0,13.628899095260506,13.549661493823537,13.628899095260506,0.015847520287393734
1371,E(o),92.161,27.851,2019,16.55,4824,0,other,0,12.465318720758585,13.338689792168452,12.465318720758585,-0.1746742142819734
1372,M(o),92.048,27.789,2019,11.07,4952,0,moraine,0,85.25293565663053,38.21586038563732,85.25293565663053,9.40741505419864
1373,E(c),92.041,27.753,2019,10.23,4084,0,other,0,62.053524731316905,21.45192579690074,62.053524731316905,8.120319786883233
1374,E(o),92.222,27.588,2019,13.08,4455,0,other,0,3.1835400910574267,2.229017560279901,3.1835400910574267,0.19090450615550517
1375,E(o),92.216,27.566,2019,19.59,4348,0,other,0,3.1835400910574267,3.184318685834692,3.1835400910574267,-0.0001557189554530325
1376,E(o),92.065,27.565,2019,14.28,4326,0,other,0,0.6369463246062261,0.7961809311969943,0.6369463246062261,-0.03184692131815363
1377,E(o),92.033,27.519,2019,60.79,4274,0,other,0,1.3538337209670654,3.344753113924879,1.3538337209670654,-0.39818387859156273
1378,E(o),92.048,27.514,2019,14.07,4088,0,other,0,1.3538337209670654,3.344753113924879,1.3538337209670654,-0.39818387859156273
1379,O,92.101,27.509,2019,18.91,4148,0,other,0,10.91144372443801,10.752173446035536,10.91144372443801,0.03185405568049475
1380,E(o),92.045,27.505,2019,10.8,4170,0,other,0,1.3538337209670654,3.344753113924879,1.3538337209670654,-0.39818387859156273
1381,E(o),92.315,27.774,2019,13.13,4870,0,other,0,165.97033160912864,376.3593400897184,165.97033160912864,-42.07780169611795
1382,M(o),92.435,27.771,2019,55.56,5179,0,moraine,0,115.90200629656631,141.87985242192818,115.90200629656631,-5.195569225072373
1383,M(o),92.425,27.763,2019,19.37,5094,0,moraine,0,19.62564576158331,25.898589685900994,19.62564576158331,-1.2545887848635366
1384,E(o),92.401,27.756,2019,13.46,4967,0,other,0,11.522682784070179,16.845773796546965,11.522682784070179,-1.0646182024953572
1385,E(o),92.386,27.715,2019,12.28,5117,0,other,0,11.12950017251877,10.89101389778822,11.12950017251877,0.04769725494610988
1386,O,93.163,31.03,2019,13.3,5195,0,other,0,5.079459318952472,9.695545381013767,5.079459318952472,-0.923217212412259
1387,O,93.181,30.621,2019,689.79,4499,0,other,0,676.6363931274963,671.6132457659205,676.6363931274963,1.0046294723151505
1388,E(o),93.058,30.535,2019,86.74,4817,0,other,0,77.88707766975777,77.11361647295587,77.88707766975777,0.15469223936038076
1389,M(o),93.419,30.527,2019,31.64,4758,0,moraine,0,85.86506756719793,97.08184009257984,85.86506756719793,-2.2433545050763826
1390,M(o),93.445,30.521,2019,114.42,4780,0,moraine,0,91.66715766076871,116.03538506505257,91.66715766076871,-4.873645480856771
1391,M(e),93.357,30.493,2019,22.25,4702,0,moraine,0,167.70229364800184,90.85503007970121,167.70229364800184,15.369452713660127
1392,M(e),93.39,30.463,2019,12.41,4788,0,moraine,0,54.17299157573739,35.29511145522477,54.17299157573739,3.7755760241025245
1393,E(o),93.492,30.425,2019,32.69,4496,0,other,0,34.54187065406497,33.611651768772596,34.54187065406497,0.18604377705847525
1394,M(l),93.683,30.803,2019,11.1,5130,0,moraine,0,59.535397323554385,19.125626062153316,59.535397323554385,8.081954252280214
1395,M(e),93.516,30.532,2019,36.56,4778,0,moraine,0,116.27740875936577,213.6747863358425,116.27740875936577,-19.479475515295345
1396,E(o),93.509,30.461,2019,12.12,4785,0,other,0,69.74148485825607,49.15197830469975,69.74148485825607,4.117901310711264
1397,M(o),93.63,30.441,2019,12.45,4685,0,moraine,0,26.942070114543977,33.141905043251626,26.942070114543977,-1.2399669857415296
1398,M(e),93.529,30.354,2019,11.42,4750,0,moraine,0,64.32132654084457,66.80151873350424,64.32132654084457,-0.4960384385319344
1399,M(e),93.507,30.348,2019,43.13,4537,0,moraine,0,64.63133859829449,49.75118115775332,64.63133859829449,2.9760314881082337
1400,M(e),93.831,30.883,2019,13.43,4801,0,moraine,0,55.87082744893073,76.6036582554677,55.87082744893073,-4.146566161307395
1401,M(e),93.894,30.659,2019,25.13,4791,0,moraine,0,60.63258511118883,45.89201164522661,60.63258511118883,2.9481146931924442
1402,E(o),93.823,30.489,2019,10.41,4933,0,other,0,50.36654934445923,59.03167044640132,50.36654934445923,-1.7330242203884183
1403,E(o),94.117,30.789,2019,12.4,4656,0,other,0,344.0216084596808,295.1106718046046,344.0216084596808,9.782187331015246
1404,M(e),94.211,30.732,2019,10.54,4550,0,moraine,0,47.768875799816136,63.51172957044188,47.768875799816136,-3.1485707541251484
1405,E(o),94.118,30.706,2019,17.53,4741,0,other,0,42.626389915511325,49.41132741498412,42.626389915511325,-1.3569874998945592
1406,M(e),94.134,30.262,2019,12.6,4161,0,moraine,0,283.8232441150582,99.65151818097351,283.8232441150582,36.83434518681693
1407,M(o),94.344,30.849,2019,22.22,5015,0,moraine,0,14.568696266752749,42.32918956341994,14.568696266752749,-5.552098659333438
1408,M(o),94.353,30.842,2019,11.7,4973,0,moraine,0,13.87496488145921,42.32918956341994,13.87496488145921,-5.690844936392145
1409,M(e),94.492,30.654,2019,530.64,3942,0,moraine,0,542.222879680837,436.9920430650436,542.222879680837,21.04616732315867
1410,M(e),94.444,30.626,2019,66.04,4095,0,moraine,0,68.69580677297648,65.14095356698151,68.69580677297648,0.7109706411989947
1411,E(o),94.266,30.487,2019,25.3,4456,0,other,0,29.71501875126573,31.10545485814424,29.71501875126573,-0.2780872213757014
1412,M(o),94.455,30.431,2019,13.03,3902,0,moraine,0,27.64057191701262,38.40154221129707,27.64057191701262,-2.15219405885689
1413,M(o),94.288,30.181,2019,16.21,4363,0,moraine,0,14.67111513336385,20.49230443859545,14.67111513336385,-1.16423786104632
1414,M(o),94.282,30.176,2019,13.91,4607,0,moraine,0,14.67111513336385,20.49230443859545,14.67111513336385,-1.16423786104632
1415,M(e),94.603,30.452,2019,181.75,3998,0,moraine,0,197.4745842247691,171.93170391446967,197.4745842247691,5.108576062059887
1416,E(o),94.653,30.393,2019,18.96,4007,0,other,0,15.80508209152139,12.4707226790961,15.80508209152139,0.6668718824850579
1417,M(o),94.732,30.352,2019,36.07,2698,0,moraine,0,32.54625801778448,32.546187517938485,32.54625801778448,1.409996919932155e-05
1418,M(e),94.759,30.537,2019,51.12,3631,0,moraine,0,55.14598126197028,46.17447885713763,55.14598126197028,1.7943004809665297
1419,M(e),95.032,30.482,2019,14.85,4335,0,moraine,0,146.60222356862639,195.36580854912518,146.60222356862639,-9.752716996099759
1420,M(e),95.082,30.395,2019,12.22,4151,0,moraine,0,35.24025291223128,100.22302996567649,35.24025291223128,-12.99655541068904
1421,E(o),92.485,30.093,2019,11.49,5158,0,other,0,6.992533465159948,6.448664697253387,6.992533465159948,0.10877375358131207
1422,E(o),92.457,30.072,2019,10.98,5096,0,other,0,26.03903497860364,26.738600340846943,26.03903497860364,-0.13991307244866036
1423,E(o),92.443,30.049,2019,52.8,4993,0,other,0,43.99491081289289,45.005401455232146,43.99491081289289,-0.20209812846785127
1424,E(o),92.72,30.327,2019,14.1,5213,0,other,0,35.958208991089634,35.49322569971481,35.958208991089634,0.09299665827496426
1425,E(o),92.533,30.089,2019,11.3,5084,0,other,0,7.148199525992325,7.3812896841469495,7.148199525992325,-0.04661803163092486
1426,E(o),92.742,30.006,2019,14.1,5108,0,other,0,10.73138751182087,15.8643937204639,10.73138751182087,-1.026601241728606
1427,E(o),92.925,30.297,2019,29.42,4831,0,other,0,37.59841450752691,29.3079400791762,37.59841450752691,1.6580948856701425
1428,E(o),92.968,30.229,2019,10.6,4851,0,other,0,77.59436655609603,45.54836292654755,77.59436655609603,6.409200725909697
1429,E(o),92.941,30.219,2019,12.89,5208,0,other,0,58.73912189072486,45.54836292654755,58.73912189072486,2.6381517928354628
1430,E(o),92.976,30.197,2019,24.87,4995,0,other,0,59.67039283846546,39.65123807957868,59.67039283846546,4.003830951777355
1431,E(o),92.18,29.918,2019,37.73,5161,0,other,0,26.774358150688432,28.331023733851588,26.774358150688432,-0.31133311663263114
1432,E(o),92.192,29.905,2019,25.14,4992,0,other,0,26.774358150688432,28.331023733851588,26.774358150688432,-0.31133311663263114
1433,E(o),92.399,29.816,2019,13.49,5068,0,other,0,17.999123640085415,18.700399573413016,17.999123640085415,-0.14025518666552017
1434,E(o),92.49,29.601,2019,15.9,4951,0,other,0,18.66110866019157,18.661099171119922,18.66110866019157,1.8978143295100835e-06
1435,E(o),92.716,29.59,2019,13.21,5381,0,other,0,11.55695527007617,10.697995290709445,11.55695527007617,0.171791995873345
1436,M(e),92.636,29.539,2019,14.07,5179,0,moraine,0,37.42563918170213,46.33269634551257,37.42563918170213,-1.7814114327620885
1437,E(o),92.925,29.777,2019,10.33,5093,0,other,0,39.13372922292281,35.469864880461934,39.13372922292281,0.7327728684921752
1438,M(e),92.778,29.75,2019,14.19,5210,0,moraine,0,14.813061706520527,14.501208918261229,14.813061706520527,0.06237055765185957
1439,M(o),93.216,30.296,2019,12.34,4942,0,moraine,0,48.1586282977996,37.22423802141967,48.1586282977996,2.1868780552759857
1440,E(o),93.197,30.028,2019,32.59,5014,0,other,0,57.06765797027506,41.28613775216953,57.06765797027506,3.1563040436211054
1441,E(o),93.351,30.327,2019,23.62,4549,0,other,0,44.34345572820783,45.42499748119691,44.34345572820783,-0.21630835059781645
1442,M(e),93.343,30.319,2019,47.25,4613,0,moraine,0,93.41724695094014,104.11638956972875,93.41724695094014,-2.1398285237577226
1443,E(o),93.48,30.287,2019,16.83,4544,0,other,0,48.46802097197686,19.621748887370654,48.46802097197686,5.769254416921242
1444,M(o),93.457,30.267,2019,70.57,4076,0,moraine,0,123.18332598988214,70.18975965492686,123.18332598988214,10.598713266991055
1445,E(o),93.48,30.167,2019,14.34,4873,0,other,0,11.800825929637233,15.369524030291121,11.800825929637233,-0.7137396201307776
1446,E(o),93.274,30.116,2019,32.7,4630,0,other,0,35.807490710115424,33.47869401191807,35.807490710115424,0.46575933963947025
