,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
718,M(e),82.782,29.84,2019,291.26,5058,0,moraine,0,315.85912207122743
719,M(e),82.853,29.796,2019,53.83,5160,0,moraine,0,51.51022681096475
720,M(e),82.885,29.762,2019,40.66,5118,0,moraine,0,39.52294742627757
721,M(e),82.974,29.735,2019,80.86,5337,0,moraine,0,86.39661922664125
722,M(e),82.984,29.688,2019,45.06,5089,0,moraine,0,74.8127942832987
723,E(o),83.044,30.538,2019,26.81,5375,0,other,0,22.042743692603732
724,E(o),83.073,30.529,2019,27.15,5609,0,other,0,24.984145083859183
725,M(o),83.327,30.751,2019,12.34,5631,0,moraine,0,12.27047932427429
726,M(e),83.365,30.58,2019,10.59,5719,0,moraine,0,9.740123713028767
727,O,83.519,30.591,2019,270.94,5227,0,other,0,279.52000696160746
728,O,83.518,30.563,2019,42.47,5240,0,other,0,130.02879194421757
729,O,83.512,30.551,2019,16.57,5239,0,other,0,32.78488337475838
730,O,83.764,30.669,2019,12.51,5193,0,other,0,9.423067642075367
731,O,83.763,30.662,2019,13.83,5192,0,other,0,9.423067642075367
732,O,83.754,30.617,2019,25.44,5181,0,other,0,3.864200987631993
733,O,83.764,30.612,2019,13.4,5180,0,other,0,3.864200987631993
734,E(o),83.963,30.5,2019,14.7,5497,0,other,0,12.224974505875041
735,M(o),83.842,30.492,2019,23.49,5633,0,moraine,0,20.66036208490583
736,E(o),83.908,30.48,2019,41.76,5521,0,other,0,37.45636919155885
737,E(o),83.984,30.465,2019,84.88,5450,0,other,0,78.9486923322569
738,E(o),83.898,30.461,2019,18.62,5536,0,other,0,37.45636919155885
739,E(o),83.973,30.461,2019,19.08,5448,0,other,0,78.9486923322569
740,E(o),83.996,30.431,2019,206.16,5429,0,other,0,191.7123339954602
741,E(o),83.073,29.731,2019,21.82,5086,0,other,0,38.75657625083653
742,O,83.105,29.726,2019,113.22,5010,0,other,0,96.38556672569324
743,M(e),83.025,29.693,2019,30.18,5371,0,moraine,0,74.8127942832987
744,O,83.19,29.689,2019,54.5,5007,0,other,0,37.4447004843868
745,O,83.097,29.686,2019,25.38,5040,0,other,0,20.751309008971393
746,O,83.182,29.674,2019,25.01,5011,0,other,0,37.4447004843868
747,M(o),83.106,29.655,2019,32.58,5241,0,moraine,0,31.839068655481917
748,M(o),83.151,29.632,2019,20.93,5367,0,moraine,0,22.94817365327259
749,E(o),83.131,29.627,2019,10.61,5366,0,other,0,22.94817365327259
750,O,83.376,29.604,2019,145.71,4889,0,other,0,128.27926544065525
751,O,83.355,29.582,2019,118.74,4888,0,other,0,107.30041415956127
752,O,83.444,29.511,2019,211.06,4959,0,other,0,203.4205535601662
753,O,83.428,29.499,2019,59.8,4959,0,other,0,199.5913645006514
754,O,83.646,29.322,2019,15.53,5159,0,other,0,13.701419095067005
755,E(o),83.618,29.268,2019,30.54,5168,0,other,0,21.777378429722663
756,M(e),84.068,30.58,2019,28.04,5675,0,moraine,0,28.06345693429615
757,O,84.096,30.391,2019,24.88,5396,0,other,0,956.9826630758315
758,M(e),83.861,30.457,2019,17.69,5710,0,moraine,0,29.880628726328297
759,M(e),83.846,30.453,2019,22.55,5580,0,moraine,0,29.880628726328297
760,O,83.764,29.47,2019,77.62,5282,0,other,0,85.29412418568658
761,M(o),84.537,29.887,2019,10.44,5638,0,moraine,0,11.213887369926322
762,E(o),84.744,29.122,2019,14.81,5049,0,other,0,12.237680839990453
763,E(o),84.839,29.076,2019,11.36,5434,0,other,0,9.339352898715536
764,M(e),84.3,28.928,2019,20.69,5431,0,moraine,0,17.998084034654802
765,E(o),84.348,28.909,2019,11.92,5356,0,other,0,22.015354989607165
766,M(e),84.508,28.908,2019,35.26,5539,0,moraine,0,41.110583143090544
767,O,87.38,29.162,2019,11.04,4485,0,other,0,5.5675513209731715
768,E(o),87.925,29.642,2019,11.38,5282,0,other,0,4.916968234141779
769,E(o),87.916,29.584,2019,12.16,5424,0,other,0,10.464285811464347
770,O,87.568,28.847,2019,10.39,5288,0,other,0,124.60837035112279
771,O,87.56,28.832,2019,140.16,5296,0,other,0,127.59802146380893
772,M(e),87.625,28.804,2019,17.1,5528,0,moraine,0,24.552610655587813
773,M(o),87.603,28.799,2019,11.84,5591,0,moraine,0,22.34459758810243
774,M(e),87.641,28.796,2019,26.55,5344,0,moraine,0,24.552610655587813
775,E(o),88.24,29.754,2019,29.88,5600,0,other,0,26.038556129449347
776,E(o),88.236,29.722,2019,14.3,5422,0,other,0,11.385838770652777
777,E(o),88.007,29.631,2019,12.11,5410,0,other,0,9.913015542393996
778,E(o),88.95,29.5,2019,14.97,5391,0,other,0,12.036145640330115
779,E(o),89.354,29.563,2019,10.26,5427,0,other,0,7.73274985427597
780,E(o),89.592,29.887,2019,10.01,5407,0,other,0,36.05262730885367
781,E(o),89.596,29.873,2019,39.71,5342,0,other,0,36.05262730885367
782,E(o),89.718,29.843,2019,13.6,5296,0,other,0,10.826764058982107
783,E(o),89.882,29.509,2019,11.9,5420,0,other,0,9.458034436161993
784,E(o),89.831,29.495,2019,13.37,5493,0,other,0,10.707963516208716
785,E(o),89.867,29.489,2019,13.26,5478,0,other,0,9.458034436161993
786,M(o),89.932,29.477,2019,13.27,5408,0,moraine,0,10.240892654422233
787,M(e),90.063,29.912,2019,36.3,5131,0,moraine,0,136.37739049489548
788,M(e),90.008,29.873,2019,14.55,5290,0,moraine,0,13.62680938974111
789,E(o),90.183,29.818,2019,18.71,5356,0,other,0,13.244766377721156
790,E(o),90.151,29.773,2019,13.83,5271,0,other,0,11.769785581819052
791,O,90.439,29.504,2019,11.03,5352,0,other,0,8.911288550953554
792,E(o),90.436,29.484,2019,12.88,5332,0,other,0,15.16620947371814
793,E(o),90.414,29.475,2019,20.72,5325,0,other,0,15.16620947371814
794,E(o),90.495,29.437,2019,11.37,5373,0,other,0,8.524376761436644
795,M(o),84.926,30.04,2019,20.07,5730,0,moraine,0,22.617425153372253
796,M(e),84.624,29.866,2019,49.03,5395,0,moraine,0,75.7097132304085
797,M(e),84.632,29.856,2019,14.63,5557,0,moraine,0,165.9114096494091
798,M(e),84.676,29.845,2019,51.54,5536,0,moraine,0,52.341388469666455
799,M(e),84.691,29.818,2019,20.93,5471,0,moraine,0,36.23265724846131
800,M(o),84.672,29.751,2019,10.35,5554,0,moraine,0,21.44190378735861
801,E(o),85.211,29.728,2019,13.64,5374,0,other,0,10.29335390896002
802,E(o),85.314,29.74,2019,12.09,5307,0,other,0,9.668362496369518
803,E(o),85.783,29.733,2019,15.71,5384,0,other,0,18.55551440690966
804,O,85.88,29.558,2019,56.48,5186,0,other,0,47.023389213067944
805,O,86.422,29.935,2019,10.79,5477,0,other,0,8.637872663912516
806,E(o),86.38,29.672,2019,11.06,5512,0,other,0,9.0507867556533
807,O,87.028,29.556,2019,119.59,4729,0,other,0,103.03153152143301
808,E(c),87.108,29.514,2019,11.54,5432,0,other,0,9.221245054536604
809,O,87.428,30.251,2019,20.33,4878,0,other,0,17.375748992049324
810,O,87.697,30.088,2019,19.81,4731,0,other,0,15.384287461331365
811,E(o),87.016,29.824,2019,26.33,4954,0,other,0,55.63614010873013
812,E(o),88.62,30.168,2019,50.13,5029,0,other,0,175.3356628732751
813,E(o),88.627,30.148,2019,213.67,5011,0,other,0,204.76809616360316
814,E(o),88.618,30.105,2019,26.87,4903,0,other,0,22.373378716630505
815,E(o),89.639,29.899,2019,33.92,5260,0,other,0,28.80336267861273
816,E(o),89.62,29.894,2019,12.12,5460,0,other,0,28.80336267861273
817,E(o),89.544,29.877,2019,12.3,5475,0,other,0,10.43381303880217
818,O,89.534,29.85,2019,25.71,5298,0,other,0,22.89829856677021
819,E(o),89.547,29.835,2019,12.28,5394,0,other,0,22.89829856677021
820,M(e),88.494,28.006,2019,45.02,5023,0,moraine,0,41.62358649063522
821,E(o),88.631,28.059,2019,14.81,4917,0,other,0,11.411218703498838
822,M(e),88.71,28.026,2019,113.46,5148,0,moraine,0,106.06158802352613
823,M(e),88.652,28.014,2019,11.65,5522,0,moraine,0,134.6390784029544
824,E(c),88.561,28.014,2019,26.21,5073,0,other,0,38.61542231826595
825,M(e),88.698,28.008,2019,99.32,5209,0,moraine,0,129.6302302469624
826,M(o),88.571,28.007,2019,26.0,4998,0,moraine,0,31.79619279094301
827,M(e),88.713,28.006,2019,119.15,5238,0,moraine,0,129.6302302469624
828,M(e),88.639,28.002,2019,32.04,5424,0,moraine,0,216.6285058258811
829,M(o),88.756,28.011,2019,108.12,5094,0,moraine,0,88.79306260582253
830,M(e),88.159,27.92,2019,83.63,5441,0,moraine,0,71.96774220801558
831,M(o),88.191,27.893,2019,21.27,5496,0,moraine,0,148.54750528225355
832,M(e),88.24,27.852,2019,30.59,5190,0,moraine,0,29.376758045290288
833,M(o),88.123,27.563,2019,10.47,4710,0,moraine,0,13.771232321244696
834,M(e),88.086,27.533,2019,36.8,4860,0,moraine,0,36.39035944507879
835,E(c),88.083,27.437,2019,13.56,4280,0,other,0,8.687062416945157
836,M(o),88.418,27.976,2019,16.35,5224,0,moraine,0,20.774459206293535
837,M(o),88.422,27.974,2019,12.85,5185,0,moraine,0,17.605895107966994
838,M(o),88.43,27.969,2019,14.31,4974,0,moraine,0,17.605895107966994
839,M(o),88.355,27.951,2019,40.34,4989,0,moraine,0,55.29078794209319
840,M(e),88.305,27.949,2019,35.9,5049,0,moraine,0,51.00689033268991
841,M(o),88.332,27.947,2019,60.49,5034,0,moraine,0,55.29078794209319
842,M(e),88.25,27.881,2019,14.4,5198,0,moraine,0,20.00402266250648
843,M(e),88.249,27.822,2019,70.94,5414,0,moraine,0,16.44000490897444
844,M(e),88.261,27.817,2019,12.31,5487,0,moraine,0,16.44000490897444
845,E(c),88.484,27.759,2019,13.57,4467,0,other,0,83.205066113068
846,E(o),88.453,27.723,2019,14.3,4199,0,other,0,13.673715995551655
847,M(e),88.376,27.678,2019,18.05,3915,0,moraine,0,41.273919225350866
848,M(e),88.545,27.992,2019,68.28,5161,0,moraine,0,63.19670098971294
849,E(c),88.602,27.991,2019,10.11,4778,0,other,0,66.92336858020111
850,M(o),88.736,27.988,2019,10.61,5188,0,moraine,0,71.43801836130544
851,M(e),88.508,27.982,2019,34.12,4917,0,moraine,0,36.478331025656104
852,M(e),88.616,27.975,2019,57.86,4960,0,moraine,0,88.80880183211826
853,E(o),88.593,27.971,2019,10.09,4748,0,other,0,54.324634374884845
854,E(o),88.743,27.962,2019,19.61,5065,0,other,0,21.019539824245964
855,M(e),88.65,27.961,2019,18.36,4964,0,moraine,0,18.480743058350303
856,M(e),88.714,27.957,2019,26.39,5078,0,moraine,0,27.04772093558824
857,M(e),88.747,27.864,2019,18.95,5084,0,moraine,0,11.431832140018338
858,E(o),88.657,27.816,2019,14.59,4603,0,other,0,19.777891519071336
859,E(o),88.69,27.723,2019,12.13,4472,0,other,0,63.27650605877962
860,E(o),88.716,27.695,2019,11.4,4207,0,other,0,34.907410640765676
861,E(c),88.513,27.671,2019,36.34,4525,0,other,0,40.55390051297872
862,E(c),88.687,27.668,2019,14.75,4117,0,other,0,34.43034214189431
863,E(c),88.69,27.662,2019,15.7,4298,0,other,0,15.108461544136695
864,E(o),88.751,27.466,2019,22.25,4052,0,other,0,15.696364887823997
865,M(e),88.816,27.99,2019,174.29,5303,0,moraine,0,182.22074741356082
866,M(e),88.797,27.969,2019,18.44,5361,0,moraine,0,106.3739312325669
867,M(o),88.797,27.963,2019,11.97,5350,0,moraine,0,106.3739312325669
868,M(o),88.784,27.936,2019,10.36,5332,0,moraine,0,99.24739429836215
869,M(e),88.761,27.895,2019,45.77,5232,0,moraine,0,39.76012109550797
870,M(e),88.789,27.873,2019,10.41,4962,0,moraine,0,12.380720149123944
871,M(e),88.863,27.864,2019,13.9,4781,0,moraine,0,12.543163764291286
872,E(o),88.806,27.854,2019,11.38,5051,0,other,0,10.160750732063029
873,E(o),88.833,27.73,2019,14.6,4446,0,other,0,25.11244969004222
874,E(c),88.776,27.477,2019,11.04,4633,0,other,0,14.97927244943442
875,E(c),88.752,27.442,2019,10.91,4055,0,other,0,15.696364887823997
876,E(o),88.763,27.375,2019,27.26,3744,0,other,0,10.605828015444624
877,E(o),88.826,27.368,2019,13.48,3930,0,other,0,6.381075201324164
878,O,88.819,27.346,2019,18.43,3546,0,other,0,6.381075201324164
879,O,89.155,28.805,2019,68.23,4219,0,other,0,77.03594312043812
880,E(o),89.43,28.327,2019,140.5,4426,0,other,0,98.80771312382264
881,O,89.396,28.144,2019,62.48,4473,0,other,0,595.0852526760033
882,O,89.402,28.136,2019,26.78,4474,0,other,0,229.4582155380698
883,M(e),89.481,28.087,2019,22.37,4904,0,moraine,0,22.49944393199238
884,E(o),89.428,28.025,2019,63.43,4791,0,other,0,58.896975016023234
885,E(o),89.695,28.241,2019,70.85,4693,0,other,0,67.55937882830403
886,E(o),89.638,28.228,2019,1273.72,4568,0,other,0,1103.177951894284
887,M(o),89.713,28.203,2019,13.94,4795,0,moraine,0,13.136807010354682
888,M(e),89.598,28.186,2019,33.0,4895,0,moraine,0,70.7714564498777
889,E(c),89.661,28.185,2019,21.81,4886,0,other,0,61.64745269853424
890,E(o),89.535,28.181,2019,82.15,4694,0,other,0,82.87469486952581
891,M(o),89.564,28.15,2019,20.05,4897,0,moraine,0,53.53341757281985
892,M(e),89.534,28.137,2019,49.92,5292,0,moraine,0,100.26682602873024
893,M(o),89.514,28.123,2019,10.96,5202,0,moraine,0,45.3737584671374
894,I(s),89.994,28.279,2019,24.2,5087,0,ice,1,13.60176004617175
895,M(o),89.851,28.248,2019,15.47,5127,0,moraine,0,14.950655013973723
896,M(e),89.963,28.238,2019,13.77,5501,0,moraine,0,12.657827157939108
897,M(e),89.887,28.23,2019,151.09,4921,0,moraine,0,153.96334678265214
898,M(o),90.095,28.378,2019,15.01,5671,0,moraine,0,13.826265773633098
899,M(o),90.098,28.354,2019,10.18,5624,0,moraine,0,12.088142833251299
900,M(e),90.068,28.264,2019,188.07,5149,0,moraine,0,194.3310147777366
901,M(e),90.104,28.236,2019,585.02,5126,0,moraine,0,584.8832581653988
902,E(o),89.424,27.992,2019,16.31,4713,0,other,0,12.766254694806907
903,E(o),89.379,27.969,2019,66.73,4568,0,other,0,162.6010625225763
904,E(o),89.413,27.963,2019,45.42,4576,0,other,0,164.90132353263533
905,E(o),89.397,27.959,2019,181.69,4576,0,other,0,223.78953923380328
906,E(o),89.389,27.941,2019,279.3,4572,0,other,0,251.7958721589494
907,M(e),89.351,27.884,2019,17.43,4991,0,moraine,0,186.29564039138262
908,M(o),89.325,27.881,2019,13.54,5123,0,moraine,0,202.28387413990592
909,M(o),89.296,27.878,2019,41.23,5236,0,moraine,0,254.52898357053044
910,M(e),89.312,27.878,2019,61.73,5001,0,moraine,0,194.02714957134197
911,M(o),89.267,27.855,2019,42.55,5213,0,moraine,0,539.9211656082933
912,M(o),88.93,27.9,2019,16.4,5121,0,moraine,0,29.360568886689126
913,E(o),88.945,27.854,2019,49.31,4874,0,other,0,22.78839835583929
914,E(o),88.94,27.844,2019,27.95,4863,0,other,0,22.78839835583929
915,E(c),88.858,27.654,2019,11.65,4755,0,other,0,38.81893956532081
916,E(c),88.817,27.636,2019,15.32,4870,0,other,0,9.783322158010929
917,E(c),88.881,27.616,2019,12.81,4670,0,other,0,8.433954788332386
918,E(c),88.904,27.612,2019,37.14,4036,0,other,0,1.9890752593376608
919,E(c),88.858,27.599,2019,12.48,4581,0,other,0,8.433954788332386
920,E(c),88.791,27.496,2019,15.53,4807,0,other,0,13.382084217039548
921,E(c),88.818,27.465,2019,16.84,4753,0,other,0,11.711859483993752
922,E(c),88.829,27.464,2019,21.74,4531,0,other,0,11.711859483993752
923,E(c),88.812,27.42,2019,16.12,4434,0,other,0,4.623060556111485
924,E(c),88.944,27.274,2019,15.8,3897,0,other,0,0.15966443946392814
925,M(e),89.23,27.809,2019,52.68,5137,0,moraine,0,61.16082138394186
926,E(o),89.168,27.536,2019,30.73,4462,0,other,0,1.4332627792026562
927,E(c),89.079,27.506,2019,22.56,4145,0,other,0,1.2743626210164514
928,E(o),89.066,27.499,2019,13.28,4149,0,other,0,1.2743626210164514
929,E(c),89.093,27.498,2019,10.96,4569,0,other,0,1.2743626210164514
930,E(c),89.149,27.492,2019,27.58,4064,0,other,0,0.8762418640232583
931,E(c),89.156,27.402,2019,13.62,4180,0,other,0,0.07974005865829938
932,E(o),89.14,27.325,2019,11.05,4092,0,other,0,
933,M(e),89.35,27.803,2019,12.41,4349,0,moraine,0,13.821129306662188
934,E(o),89.369,27.766,2019,10.47,4396,0,other,0,5.403219684430314
935,M(o),89.408,27.687,2019,18.51,4798,0,moraine,0,17.25515285346044
936,E(o),89.462,27.644,2019,35.14,4220,0,other,0,31.81927709993385
937,E(o),89.487,27.584,2019,46.34,4313,0,other,0,0.47755818238034453
938,E(c),89.378,27.569,2019,22.78,4239,0,other,0,0.5572046994401305
939,E(o),89.499,27.583,2019,24.77,4421,0,other,0,0.47755818238034453
940,E(o),89.525,27.574,2019,10.62,4344,0,other,0,0.7960300674500198
941,E(o),89.524,27.568,2019,11.36,4450,0,other,0,0.7960300674500198
942,E(o),89.565,27.557,2019,10.06,4189,0,other,0,2.786406795733523
943,E(o),89.706,27.267,2019,10.38,4447,0,other,0,5.587426013963666
944,E(o),88.846,27.33,2019,27.8,3901,0,other,0,20.342629073040992
945,M(e),89.684,28.171,2019,11.0,4781,0,moraine,0,19.07536943685412
946,E(c),89.742,28.139,2019,12.81,4842,0,other,0,108.86434978508923
947,E(c),89.627,28.042,2019,16.83,4698,0,other,0,12.918821645191278
948,M(e),89.848,28.172,2019,23.57,4514,0,moraine,0,22.48162113969771
949,E(o),89.841,28.145,2019,12.19,5123,0,other,0,98.43675742387681
950,M(e),89.909,28.114,2019,43.78,4347,0,moraine,0,72.70964129406474
951,M(e),89.898,28.105,2019,25.05,4270,0,moraine,0,45.304524858935274
952,M(o),89.893,28.03,2019,10.59,5036,0,moraine,0,87.41280569618142
953,M(o),89.884,28.011,2019,22.23,5015,0,moraine,0,26.558949806866156
954,E(o),89.863,28.007,2019,23.34,4846,0,other,0,26.558949806866156
955,E(c),89.956,28.005,2019,12.55,4622,0,other,0,9.039518269019506
956,M(e),90.028,28.112,2019,37.11,4689,0,moraine,0,36.19660870694351
957,M(e),90.247,28.107,2019,132.27,4369,0,moraine,0,133.14987563010828
958,M(e),90.231,28.102,2019,34.98,4332,0,moraine,0,133.14987563010828
959,E(o),90.231,28.066,2019,11.03,4739,0,other,0,7.606947608392879
960,E(o),90.179,28.022,2019,17.58,5081,0,other,0,27.822737506866112
961,E(o),90.21,28.016,2019,54.12,5127,0,other,0,47.169277374526914
962,E(o),90.187,28.011,2019,19.51,5144,0,other,0,47.169277374526914
963,E(c),90.106,28.007,2019,10.94,4544,0,other,0,27.831133828915533
964,E(o),90.15,28.003,2019,14.27,5018,0,other,0,30.996637306240917
965,M(e),90.139,28.002,2019,15.71,5063,0,moraine,0,45.73806548452763
966,M(e),90.271,28.028,2019,20.07,5211,0,moraine,0,32.34722682391781
967,M(e),90.28,28.012,2019,14.82,5286,0,moraine,0,36.71147077451346
968,M(e),89.389,27.839,2019,17.71,4333,0,moraine,0,14.134266807345655
969,E(o),89.612,27.97,2019,14.65,4679,0,other,0,7.137829933164145
970,E(c),89.649,27.948,2019,10.24,4310,0,other,0,1.665975170930041
971,E(o),89.636,27.922,2019,10.95,4269,0,other,0,1.665975170930041
972,E(o),89.651,27.911,2019,13.05,4226,0,other,0,1.1901084823202248
973,E(o),89.6,27.84,2019,11.62,4180,0,other,0,3.6522418758009554
974,E(o),89.726,27.266,2019,14.47,4420,0,other,0,5.587426013963666
975,E(o),89.73,27.26,2019,12.2,4340,0,other,0,5.587426013963666
976,M(o),89.892,27.988,2019,10.9,5130,0,moraine,0,33.06841949724292
977,M(o),89.896,27.982,2019,33.8,5143,0,moraine,0,33.06841949724292
978,M(e),89.896,27.974,2019,22.77,5137,0,moraine,0,33.06841949724292
979,E(c),89.93,27.973,2019,65.0,5076,0,other,0,47.346431458293694
980,M(o),89.93,27.94,2019,72.67,5002,0,moraine,0,58.308206341949976
981,E(o),89.906,27.94,2019,14.09,5030,0,other,0,58.308206341949976
982,E(o),89.9,27.928,2019,24.9,4946,0,other,0,13.487621011732607
983,E(c),89.81,27.92,2019,14.55,4260,0,other,0,5.237182323889097
984,E(c),89.898,27.903,2019,12.96,4784,0,other,0,6.745947743066333
985,E(o),89.885,27.896,2019,11.89,4573,0,other,0,6.745947743066333
986,E(o),89.944,27.894,2019,20.69,4858,0,other,0,7.3017115685992495
987,E(o),89.843,27.87,2019,24.07,4509,0,other,0,1.6671185991583553
988,E(o),89.926,27.864,2019,37.61,4524,0,other,0,1.270446363588075
989,E(c),89.969,27.859,2019,12.27,4326,0,other,0,3.4133853473935734
990,E(o),89.91,27.843,2019,16.26,4317,0,other,0,4.447171056923822
991,E(c),89.96,27.833,2019,16.28,4127,0,other,0,8.339423462089517
992,E(c),89.944,27.829,2019,36.57,4456,0,other,0,8.97481099060942
993,E(c),89.939,27.815,2019,17.11,4146,0,other,0,8.97481099060942
994,E(c),90.233,27.997,2019,11.26,4990,0,other,0,70.02532028136818
995,E(o),90.222,27.995,2019,23.03,4936,0,other,0,70.02532028136818
996,E(o),90.216,27.991,2019,18.37,4936,0,other,0,70.02532028136818
997,M(e),90.131,27.988,2019,19.2,5045,0,moraine,0,25.92856202322828
998,M(o),90.149,27.985,2019,14.07,4911,0,moraine,0,19.66987989976469
999,M(o),90.245,27.982,2019,17.66,5095,0,moraine,0,70.02532028136818
1000,M(o),90.233,27.977,2019,67.28,5072,0,moraine,0,70.02532028136818
1001,E(o),90.147,27.964,2019,23.28,4882,0,other,0,19.66987989976469
1002,E(o),90.19,27.941,2019,17.54,4626,0,other,0,8.568497947817368
1003,E(c),90.209,27.931,2019,12.41,4997,0,other,0,8.568497947817368
1004,E(o),90.09,27.931,2019,14.52,4521,0,other,0,4.99784659157781
1005,E(o),90.075,27.92,2019,10.13,4326,0,other,0,1.3486402246431468
1006,M(o),90.244,27.915,2019,12.93,5171,0,moraine,0,21.502944015789566
1007,E(o),90.173,27.901,2019,45.13,4671,0,other,0,7.301610841911957
1008,E(o),90.18,27.894,2019,15.99,4812,0,other,0,7.301610841911957
1009,M(o),90.219,27.893,2019,16.23,5013,0,moraine,0,41.59454656867295
1010,E(o),90.185,27.877,2019,14.13,4828,0,other,0,41.59454656867295
1011,M(e),90.207,27.875,2019,40.55,4913,0,moraine,0,41.59454656867295
1012,E(o),90.191,27.857,2019,16.19,4733,0,other,0,39.29265559983199
1013,E(o),90.191,27.85,2019,24.59,4770,0,other,0,11.432535992944153
1014,E(o),90.213,27.85,2019,10.53,4855,0,other,0,24.777268475921137
1015,E(o),90.246,27.848,2019,10.8,4803,0,other,0,10.083720614387115
1016,E(c),90.186,27.836,2019,11.59,4573,0,other,0,11.432535992944153
1017,E(c),90.157,27.829,2019,23.89,4428,0,other,0,8.81492132727111
1018,E(o),90.222,27.827,2019,30.71,4657,0,other,0,25.41260371519456
1019,E(o),90.239,27.802,2019,12.45,4762,0,other,0,29.86741983700899
1020,E(o),90.231,27.8,2019,74.59,4758,0,other,0,29.86741983700899
1021,E(o),90.2,27.793,2019,17.25,4556,0,other,0,6.036404074592914
1022,E(c),90.172,27.761,2019,15.44,4333,0,other,0,3.5765088690362443
1023,E(o),90.196,27.757,2019,19.73,4442,0,other,0,3.5765088690362443
1024,E(c),90.164,27.753,2019,13.22,4226,0,other,0,3.5765088690362443
1025,E(c),90.187,27.74,2019,10.68,4287,0,other,0,3.5765088690362443
1026,E(o),90.16,27.738,2019,11.91,4447,0,other,0,3.5765088690362443
1027,M(e),90.288,27.996,2019,41.92,5327,0,moraine,0,43.69603264854259
1028,M(e),90.261,27.995,2019,13.3,5148,0,moraine,0,28.462445966736436
1029,M(e),90.299,27.992,2019,11.73,5345,0,moraine,0,43.69603264854259
1030,M(o),90.259,27.964,2019,33.51,5226,0,moraine,0,47.350421074785295
1031,M(o),90.255,27.952,2019,15.09,5184,0,moraine,0,47.350421074785295
1032,M(e),90.259,27.925,2019,11.54,5126,0,moraine,0,21.66424766961944
1033,M(e),90.262,27.919,2019,22.69,5144,0,moraine,0,21.66424766961944
1034,M(e),90.157,30.075,2019,13.75,5743,0,moraine,0,13.055173642893662
1035,M(o),90.457,30.366,2019,10.71,5598,0,moraine,0,14.48730374886874
1036,M(e),90.498,30.351,2019,12.41,5507,0,moraine,0,5.811632842355781
1037,M(l),90.702,30.473,2019,20.39,5534,0,moraine,0,25.002764451049853
1038,M(e),90.708,30.467,2019,15.9,5512,0,moraine,0,25.002764451049853
1039,M(o),90.651,30.451,2019,11.83,5597,0,moraine,0,15.870249393298582
1040,M(o),90.649,30.446,2019,16.19,5576,0,moraine,0,15.870249393298582
1041,E(o),90.828,30.518,2019,27.52,5352,0,other,0,25.141624635471032
1042,E(o),90.912,30.502,2019,27.02,5342,0,other,0,24.604107114994374
1043,O,90.947,30.499,2019,12.73,5236,0,other,0,52.85701128896754
1044,E(o),90.966,30.479,2019,85.72,5035,0,other,0,81.10474898249863
1045,E(o),90.246,29.791,2019,33.69,5120,0,other,0,29.769633516626723
1046,O,90.605,29.615,2019,22.03,5248,0,other,0,6.401338503977184
1047,E(o),90.657,29.603,2019,10.93,5451,0,other,0,8.58852501685384
1048,E(o),91.966,30.209,2019,12.88,4993,0,other,0,7.682781628904692
1049,E(c),91.988,30.187,2019,18.95,5159,0,other,0,22.586486825559145
1050,E(o),91.995,30.177,2019,10.11,5098,0,other,0,22.586486825559145
1051,E(o),91.638,29.556,2019,16.92,5276,0,other,0,13.748009951086155
1052,E(o),92.699,31.102,2019,48.57,5003,0,other,0,40.9822740683805
1053,E(o),92.724,31.086,2019,17.75,5025,0,other,0,13.381188571396565
1054,O,92.817,31.154,2019,23.78,5030,0,other,0,20.28791112669235
1055,O,92.998,31.138,2019,13.99,4894,0,other,0,7.378620086997976
1056,O,92.833,31.12,2019,388.59,4902,0,other,0,316.03453783561486
1057,O,92.815,31.112,2019,68.03,4905,0,other,0,293.58591485775656
1058,O,92.952,31.109,2019,97.67,4894,0,other,0,80.42108367701455
1059,O,92.961,31.052,2019,12.85,4922,0,other,0,5.923669601545939
1060,E(o),92.812,31.051,2019,35.43,4930,0,other,0,49.55123918749101
1061,O,92.787,31.036,2019,94.42,4908,0,other,0,86.40738966431557
1062,E(o),92.009,30.192,2019,26.71,5203,0,other,0,22.586486825559145
1063,E(o),92.002,30.17,2019,13.35,5027,0,other,0,22.19841724148262
1064,O,92.413,30.199,2019,10.72,4955,0,other,0,5.588053529796471
1065,E(o),92.39,30.081,2019,13.71,4971,0,other,0,13.754148566495473
1066,E(o),92.406,30.078,2019,28.02,5038,0,other,0,13.754148566495473
1067,E(o),92.745,30.754,2019,18.7,4872,0,other,0,14.662359855195557
1068,E(o),92.735,30.507,2019,29.87,5140,0,other,0,19.03257797965497
1069,E(o),92.646,30.494,2019,98.02,4817,0,other,0,104.38342461039065
1070,E(o),92.679,30.438,2019,11.44,5111,0,other,0,9.755229875017497
1071,E(o),92.743,30.381,2019,15.7,5132,0,other,0,18.054380174361203
1072,E(o),92.735,30.35,2019,87.32,5112,0,other,0,68.58064865947888
1073,E(o),92.682,30.292,2019,14.59,5168,0,other,0,12.328622011083112
1074,O,92.511,30.288,2019,11.27,5182,0,other,0,6.591022282239419
1075,E(o),92.596,30.256,2019,17.98,5021,0,other,0,15.205979428738269
1076,O,92.503,30.253,2019,21.86,5056,0,other,0,15.04835774646512
