Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
1076,O,92.503,30.253,2023,21.86,5056,0,other,0,15.203495831774411
1077,E(o),92.549,30.237,2023,33.39,5061,0,other,0,23.27449861864912
1078,O,92.563,30.231,2023,23.52,5048,0,other,0,23.27449861864912
1079,O,92.536,30.218,2023,12.44,5017,0,other,0,34.45356741718786
1080,E(o),92.569,30.217,2023,17.84,5037,0,other,0,21.88398144246751
1081,O,92.517,30.216,2023,48.36,4981,0,other,0,34.45356741718786
1082,E(o),92.573,30.21,2023,32.43,5037,0,other,0,21.88398144246751
1083,O,92.541,30.189,2023,42.22,4955,0,other,0,32.36744783945802
1084,E(o),92.99,30.999,2023,18.44,5010,0,other,0,11.392016161693897
1085,O,92.832,30.996,2023,23.34,4830,0,other,0,8.236417594045488
1086,O,92.889,30.988,2023,13.11,4956,0,other,0,8.160141510446387
1087,E(o),92.941,30.976,2023,441.76,4904,0,other,0,415.67892591694584
1088,O,92.825,30.957,2023,16.94,4920,0,other,0,144.03483855510308
1089,O,92.867,30.956,2023,23.23,4890,0,other,0,94.88081994913979
1090,O,92.89,30.949,2023,118.54,4892,0,other,0,94.88081994913979
1091,O,92.828,30.935,2023,222.71,4886,0,other,0,193.17996482194673
1092,E(o),92.775,30.934,2023,122.17,4835,0,other,0,104.90905487813102
1093,E(o),92.817,30.906,2023,177.1,4960,0,other,0,166.19311281390657
1094,E(o),92.91,30.896,2023,266.63,4923,0,other,0,235.48437210981305
1095,E(o),92.951,30.894,2023,205.95,4958,0,other,0,167.90798723128694
1096,O,92.86,30.893,2023,12.43,4921,0,other,0,28.361307986582048
1097,E(o),92.881,30.879,2023,52.44,4982,0,other,0,56.94891927766925
1098,E(o),92.86,30.878,2023,21.32,4925,0,other,0,34.91283771365015
1099,E(o),92.775,30.739,2023,11.7,4864,0,other,0,1.3892949036802629
1100,E(o),92.875,30.736,2023,20.95,4911,0,other,0,13.198682597957616
1101,E(o),92.191,29.989,2023,13.63,5123,0,other,0,8.088737798526143
1102,E(o),92.068,29.928,2023,14.0,4939,0,other,0,9.805831737144233
1103,E(o),92.208,29.866,2023,16.79,5227,0,other,0,11.758829932091741
1104,E(o),92.242,29.83,2023,15.07,5179,0,other,0,9.971254619343581
1105,E(o),92.043,29.57,2023,13.57,5312,0,other,0,10.231453982524972
1106,E(o),92.395,29.808,2023,24.92,5052,0,other,0,26.966517494245597
1107,E(o),92.413,29.796,2023,15.75,4975,0,other,0,60.9486980238355
1108,E(o),92.389,29.795,2023,17.68,4976,0,other,0,139.90366947211945
1109,E(o),92.388,29.779,2023,154.54,4916,0,other,0,139.90366947211945
1110,E(o),92.457,29.778,2023,11.84,4996,0,other,0,10.600859076770242
1111,E(o),92.442,29.77,2023,14.89,4924,0,other,0,10.600859076770242
1112,O,92.387,29.734,2023,16.53,4746,0,other,0,11.30648090447711
1113,E(o),92.394,29.667,2023,53.86,4677,0,other,0,0.4681546653813327
1114,E(o),92.253,29.639,2023,35.47,4862,0,other,0,25.053686488604736
1115,E(o),92.327,29.619,2023,11.54,4974,0,other,0,6.167163193587592
1116,O,93.097,31.148,2023,10.32,4994,0,other,0,20.212530348518822
1117,O,93.119,31.147,2023,27.83,5002,0,other,0,20.212530348518822
1118,O,93.177,31.132,2023,692.16,5007,0,other,0,641.9100478304337
1119,E(o),93.144,31.103,2023,101.01,5024,0,other,0,93.03582231324035
1120,E(o),93.163,31.081,2023,14.03,5071,0,other,0,27.680547036649095
1121,O,93.05,31.078,2023,40.27,4950,0,other,0,30.14847411190481
1122,E(o),93.088,31.004,2023,71.5,5040,0,other,0,61.65267806546597
1123,E(o),93.292,31.065,2023,51.21,5047,0,other,0,33.998852980499066
1124,E(o),93.301,31.054,2023,20.6,5055,0,other,0,34.468603830396376
1125,O,93.016,30.909,2023,15.25,4958,0,other,0,11.40286660539687
1126,E(o),93.018,30.903,2023,11.34,4957,0,other,0,11.40286660539687
1127,M(e),90.223,28.928,2023,48.29,5109,0,moraine,0,59.260368641719246
1128,M(e),90.192,28.257,2023,10.09,5451,0,moraine,0,57.35210725329458
1129,M(e),90.185,28.245,2023,60.02,5455,0,moraine,0,57.35210725329458
1130,M(e),90.276,28.265,2023,11.44,5829,0,moraine,0,13.603830186910459
1131,M(e),90.622,28.454,2023,19.35,5286,0,moraine,0,73.35056364465014
1132,E(o),91.115,28.592,2023,11.65,5362,0,other,0,8.909784119821108
1133,E(o),91.155,28.587,2023,10.48,5563,0,other,0,10.568518967936967
1134,O,91.525,28.546,2023,101.76,5083,0,other,0,102.07386993288091
1135,O,91.597,28.538,2023,26.23,5070,0,other,0,0.8677386578323183
1136,O,91.562,28.53,2023,45.15,5153,0,other,0,25.719059311499727
1137,M(e),90.496,28.238,2023,15.24,5608,0,moraine,0,34.1004658598862
1138,M(e),90.384,28.204,2023,33.11,5424,0,moraine,0,155.37144500400868
1139,M(e),90.674,28.333,2023,11.37,4650,0,moraine,0,10.907639503925312
1140,E(c),90.741,28.303,2023,10.96,4769,0,other,0,69.09338191274777
1141,M(e),90.647,28.3,2023,28.67,5467,0,moraine,0,217.38845495706502
1142,M(e),90.607,28.299,2023,11.67,5354,0,moraine,0,42.78071054579656
1143,M(e),90.736,28.273,2023,167.03,4510,0,moraine,0,131.83266163997726
1144,M(e),90.589,28.272,2023,45.4,5414,0,moraine,0,52.28515475124957
1145,M(e),90.712,28.247,2023,18.15,4689,0,moraine,0,83.4598535544812
1146,M(e),90.743,28.244,2023,11.99,4657,0,moraine,0,83.30163594955874
1147,M(e),90.724,28.241,2023,88.56,4654,0,moraine,0,83.4598535544812
1148,M(e),90.506,28.241,2023,21.53,5470,0,moraine,0,34.1004658598862
1149,M(e),90.604,28.129,2023,10.46,5199,0,moraine,0,33.98112265011057
1150,M(e),90.566,28.123,2023,67.52,5172,0,moraine,0,63.91177006287239
1151,M(e),90.738,28.096,2023,67.74,5004,0,moraine,0,70.81958026458472
1152,M(e),90.605,28.086,2023,35.31,5202,0,moraine,0,33.98112265011057
1153,E(o),90.652,28.081,2023,18.65,4999,0,other,0,46.90711641264312
1154,M(o),90.743,28.078,2023,17.78,5172,0,moraine,0,160.55191390804845
1155,M(e),90.661,28.078,2023,10.04,5074,0,moraine,0,46.90711641264312
1156,M(o),90.584,28.078,2023,10.66,5312,0,moraine,0,42.633439001299315
1157,M(o),90.656,28.071,2023,40.3,5020,0,moraine,0,46.90711641264312
1158,M(o),90.648,28.064,2023,24.57,5105,0,moraine,0,46.90711641264312
1159,M(e),90.602,28.059,2023,40.1,4862,0,moraine,0,47.86352220766918
1160,M(e),90.597,28.049,2023,31.09,4990,0,moraine,0,47.86352220766918
1161,E(o),90.851,28.353,2023,14.81,4624,0,other,0,10.35244752754929
1162,E(o),90.852,28.307,2023,14.1,4648,0,other,0,12.570995345562789
1163,M(o),90.75,28.281,2023,30.82,4722,0,moraine,0,131.83266163997726
1164,M(e),90.787,28.086,2023,216.41,5165,0,moraine,0,252.8071456377028
1165,E(o),90.903,28.059,2023,52.05,4768,0,other,0,46.991770099986155
1166,E(o),90.953,28.049,2023,40.51,4642,0,other,0,30.35205367436999
1167,M(o),90.919,28.046,2023,16.66,4933,0,moraine,0,46.991770099986155
1168,M(o),90.907,28.04,2023,11.45,4924,0,moraine,0,45.48624519722436
1169,M(o),90.84,28.021,2023,15.82,4985,0,moraine,0,51.13034527698617
1170,M(o),90.843,28.018,2023,18.96,4957,0,moraine,0,51.13034527698617
1171,E(o),90.929,28.016,2023,18.07,4801,0,other,0,58.749242554946406
1172,E(o),90.979,28.015,2023,12.17,4252,0,other,0,5.708039378495612
1173,E(c),90.984,28.013,2023,20.9,4277,0,other,0,5.708039378495612
1174,E(o),90.905,28.003,2023,87.32,4754,0,other,0,73.89341427876832
1175,E(o),90.932,28.001,2023,13.93,4663,0,other,0,73.57625927454373
1176,M(e),91.079,28.351,2023,77.2,4787,0,moraine,0,269.66999713025757
1177,M(e),91.07,28.305,2023,18.87,4727,0,moraine,0,78.51050011408195
1178,E(c),91.234,28.075,2023,11.43,4686,0,other,0,46.345798052370476
1179,E(o),91.004,28.045,2023,12.84,4085,0,other,0,8.163947873131171
1180,E(o),91.003,28.034,2023,76.9,4200,0,other,0,8.163947873131171
1181,E(o),91.036,28.023,2023,11.43,4260,0,other,0,0.7927803678221588
1182,E(o),91.044,28.013,2023,10.44,4421,0,other,0,0.9514570609546478
1183,E(o),91.027,28.01,2023,12.41,4251,0,other,0,0.9514570609546478
1184,O,91.487,28.518,2023,16.29,5125,0,other,0,
1185,E(o),91.257,28.088,2023,56.11,4630,0,other,0,54.50534604108458
1186,E(o),91.261,28.045,2023,12.47,4600,0,other,0,8.161431522227304
1187,E(o),91.294,28.043,2023,12.82,4780,0,other,0,27.3457852455231
1188,E(c),91.292,28.012,2023,11.21,4622,0,other,0,27.3457852455231
1189,E(o),91.262,28.001,2023,18.16,4464,0,other,0,16.65023801472532
1190,E(o),90.817,27.988,2023,10.54,4905,0,other,0,8.08851713882016
1191,E(o),90.827,27.984,2023,10.85,4737,0,other,0,8.08851713882016
1192,E(o),90.894,27.967,2023,22.1,4579,0,other,0,17.845279298272175
1193,E(o),90.955,27.956,2023,12.03,4606,0,other,0,7.217100567233682
1194,E(c),90.974,27.947,2023,11.2,4426,0,other,0,9.35842156500257
1195,E(o),90.945,27.939,2023,11.87,4504,0,other,0,5.711031428351967
1196,E(o),90.845,27.913,2023,14.42,4509,0,other,0,8.331953048390616
1197,E(c),90.98,27.903,2023,13.54,4290,0,other,0,19.99985599619004
1198,E(o),90.997,27.896,2023,33.11,4361,0,other,0,19.99985599619004
1199,E(c),90.966,27.891,2023,25.72,4359,0,other,0,9.206678908008763
1200,E(c),90.999,27.875,2023,11.54,4203,0,other,0,19.99985599619004
1201,E(o),90.85,27.866,2023,10.38,4600,0,other,0,36.59199603930242
1202,E(o),91.215,27.985,2023,15.78,4311,0,other,0,7.374751680940534
1203,E(o),91.056,27.956,2023,13.72,4055,0,other,0,0.31729428951946054
1204,E(o),91.241,27.909,2023,14.74,4347,0,other,0,18.250711452843117
1205,E(o),91.242,27.902,2023,10.02,4180,0,other,0,18.250711452843117
1206,E(o),91.014,27.877,2023,12.25,4162,0,other,0,16.746005691278206
1207,E(o),91.24,27.803,2023,15.09,4077,0,other,0,3.733319377387868
1208,E(c),91.287,27.996,2023,17.81,4522,0,other,0,16.65023801472532
1209,E(c),91.426,27.963,2023,13.31,4858,0,other,0,11.738620365788984
1210,E(c),91.27,27.931,2023,39.76,4732,0,other,0,35.22617758607555
1211,E(o),91.3,27.929,2023,20.27,4371,0,other,0,14.598074580321382
1212,E(c),91.26,27.914,2023,26.95,4744,0,other,0,35.22617758607555
1213,E(c),91.29,27.904,2023,31.66,4625,0,other,0,15.31603160031714
1214,E(c),91.306,27.893,2023,21.44,4060,0,other,0,15.31603160031714
1215,E(o),91.281,27.884,2023,12.54,4802,0,other,0,15.31603160031714
1216,E(c),91.271,27.843,2023,19.59,3980,0,other,0,15.32477254007544
1217,M(o),90.355,28.046,2023,48.12,5278,0,moraine,0,81.6378614866357
1218,M(e),90.364,28.037,2023,84.1,5216,0,moraine,0,81.6378614866357
1219,M(e),90.374,28.014,2023,72.68,5182,0,moraine,0,88.79044123587833
1220,M(o),90.353,28.014,2023,16.95,5300,0,moraine,0,87.44278932070645
1221,M(o),90.328,28.005,2023,35.64,5376,0,moraine,0,34.012730860061204
1222,M(o),90.311,28.002,2023,10.53,5461,0,moraine,0,34.012730860061204
1223,E(c),90.537,28.04,2023,17.91,5002,0,other,0,51.03548885869368
1224,M(o),90.546,28.038,2023,15.05,4993,0,moraine,0,63.318434383286736
1225,M(o),90.625,28.034,2023,26.46,5172,0,moraine,0,45.72792237693785
1226,E(o),90.664,28.034,2023,31.04,4715,0,other,0,27.50388855197637
1227,M(e),90.709,28.022,2023,145.52,4868,0,moraine,0,168.13359918050935
1228,M(o),90.572,28.006,2023,13.49,5155,0,moraine,0,12.210583732367759
1229,E(o),90.705,28.003,2023,33.03,4927,0,other,0,117.32255626569574
1230,I(s),90.54,28.003,2023,23.97,4700,0,ice,1,24.816303145012284
1231,M(l),90.418,27.99,2023,33.1,5178,0,moraine,0,39.64728828978838
1232,M(o),90.38,27.987,2023,13.26,5242,0,moraine,0,27.747849063610786
1233,M(l),90.437,27.984,2023,21.73,5093,0,moraine,0,39.64728828978838
1234,M(o),90.381,27.98,2023,20.26,5233,0,moraine,0,19.904727824475103
1235,M(o),90.331,27.97,2023,22.19,5314,0,moraine,0,23.71358702022545
1236,M(o),90.412,27.968,2023,22.89,5208,0,moraine,0,39.33012271328335
1237,M(o),90.378,27.946,2023,10.42,5273,0,moraine,0,18.5636159472151
1238,M(o),90.397,27.94,2023,19.37,5203,0,moraine,0,18.5636159472151
1239,M(o),90.295,27.931,2023,10.0,5183,0,moraine,0,19.438935664354698
1240,M(o),90.408,27.918,2023,17.69,5143,0,moraine,0,18.5636159472151
1241,M(o),90.276,27.906,2023,22.46,5160,0,moraine,0,89.84502064422131
1242,M(e),90.29,27.89,2023,114.2,5059,0,moraine,0,89.84502064422131
1243,M(o),90.298,27.883,2023,15.99,5116,0,moraine,0,89.84502064422131
1244,M(o),90.28,27.876,2023,24.66,5038,0,moraine,0,89.84502064422131
1245,M(e),90.303,27.872,2023,41.54,5033,0,moraine,0,83.49599822561066
1246,M(e),90.295,27.861,2023,18.64,4959,0,moraine,0,40.16684085036926
1247,M(o),90.333,27.849,2023,13.41,5050,0,moraine,0,9.130839380284936
1248,E(o),90.302,27.846,2023,19.16,4902,0,other,0,20.877755512244285
1249,E(o),90.272,27.819,2023,21.42,4898,0,other,0,15.884102954805499
1250,E(c),90.394,27.819,2023,12.12,4764,0,other,0,6.35365897945586
1251,E(o),90.363,27.814,2023,11.15,4776,0,other,0,4.765444613325927
1252,E(o),90.254,27.813,2023,11.48,4815,0,other,0,15.884102954805499
1253,E(c),90.406,27.81,2023,33.42,4701,0,other,0,6.35365897945586
1254,E(c),90.398,27.803,2023,11.36,4825,0,other,0,6.35365897945586
1255,E(c),90.409,27.792,2023,14.6,4759,0,other,0,4.845850397149802
1256,E(c),90.398,27.792,2023,10.94,4826,0,other,0,4.845850397149802
1257,E(c),90.421,27.792,2023,27.76,4527,0,other,0,4.845850397149802
1258,E(o),90.442,27.781,2023,12.78,4563,0,other,0,6.992193032497896
1259,E(c),90.4,27.78,2023,11.02,4532,0,other,0,4.845850397149802
1260,E(c),90.416,27.77,2023,25.82,4689,0,other,0,6.67436506427563
1261,E(c),90.298,27.756,2023,10.83,4630,0,other,0,5.3252487969656634
1262,E(o),90.293,27.749,2023,17.2,4569,0,other,0,5.3252487969656634
1263,E(c),90.296,27.738,2023,10.21,4389,0,other,0,5.3252487969656634
1264,E(c),90.326,27.72,2023,30.88,4231,0,other,0,13.9907816515125
1265,E(o),90.29,27.716,2023,15.98,4322,0,other,0,6.201111451334164
1266,E(o),90.592,27.997,2023,11.39,5103,0,other,0,14.510464637444413
1267,M(e),90.505,27.987,2023,18.16,5199,0,moraine,0,23.157860391695912
1268,M(e),90.594,27.983,2023,12.14,5028,0,moraine,0,14.510464637444413
1269,E(o),90.508,27.972,2023,25.0,5101,0,other,0,23.157860391695912
1270,E(o),90.743,27.944,2023,11.2,4848,0,other,0,16.342041622269598
1271,E(c),90.535,27.939,2023,59.94,5036,0,other,0,57.27852384633128
1272,E(o),90.555,27.925,2023,29.18,4774,0,other,0,57.27852384633128
1273,E(o),90.503,27.921,2023,13.38,5082,0,other,0,8.250964347709713
1274,E(c),90.537,27.919,2023,38.13,4935,0,other,0,57.19919682772573
1275,M(o),90.559,27.915,2023,11.08,4939,0,moraine,0,25.311575227600187
1276,E(c),90.552,27.895,2023,24.13,4977,0,other,0,22.217647436033243
1277,E(o),90.598,27.895,2023,12.32,4640,0,other,0,7.77777364963124
1278,E(o),90.712,27.884,2023,12.81,4875,0,other,0,8.01670623360903
1279,E(o),90.566,27.881,2023,18.83,4666,0,other,0,19.841146211327494
1280,E(o),90.571,27.878,2023,23.37,4664,0,other,0,55.572727331174036
1281,E(o),90.581,27.876,2023,16.89,4599,0,other,0,66.44901536769518
1282,E(o),90.591,27.861,2023,74.98,4770,0,other,0,66.44901536769518
1283,E(o),90.74,27.857,2023,11.88,4406,0,other,0,6.350524082004842
1284,E(o),90.618,27.844,2023,12.54,4767,0,other,0,8.335866109823279
1285,E(o),90.701,27.827,2023,10.37,4363,0,other,0,0.238244401487318
1286,E(c),90.577,27.805,2023,10.11,4704,0,other,0,5.083585584024857
1287,E(o),90.585,27.803,2023,10.15,4647,0,other,0,5.083585584024857
1288,E(c),90.62,27.798,2023,18.31,4574,0,other,0,30.027397647344397
1289,E(c),90.634,27.796,2023,40.52,4462,0,other,0,30.027397647344397
1290,E(o),90.646,27.787,2023,26.59,4550,0,other,0,30.027397647344397
1291,E(o),90.625,27.765,2023,10.8,4338,0,other,0,4.052060936871363
1292,E(o),90.636,27.764,2023,12.42,4614,0,other,0,4.052060936871363
1293,E(c),90.624,27.757,2023,12.45,4410,0,other,0,4.052060936871363
1294,M(o),90.756,27.942,2023,16.41,5031,0,moraine,0,18.006524155311006
1295,M(o),90.812,27.907,2023,35.67,4804,0,moraine,0,39.602383265568655
1296,E(o),90.83,27.886,2023,16.34,4845,0,other,0,45.48796352622647
1297,E(o),90.791,27.88,2023,10.66,4807,0,other,0,30.404382047999896
1298,E(o),90.803,27.873,2023,27.12,4453,0,other,0,46.9169644177557
1299,E(o),90.816,27.867,2023,53.98,4135,0,other,0,46.9169644177557
1300,E(o),90.831,27.841,2023,18.14,4568,0,other,0,11.749424118387582
1301,E(o),90.811,27.83,2023,18.02,4367,0,other,0,9.926565733950676
1302,E(c),90.81,27.821,2023,14.45,4613,0,other,0,9.926565733950676
1303,E(o),90.864,27.81,2023,22.79,4112,0,other,0,0.6354004055468662
1304,E(o),90.784,27.79,2023,10.15,4263,0,other,0,0.476561536872114
1305,E(c),90.811,27.784,2023,10.09,4126,0,other,0,0.397234652184759
1306,E(c),90.807,27.757,2023,18.25,4181,0,other,0,2.2252351738482834
1307,E(c),90.821,27.748,2023,11.59,4438,0,other,0,2.2252351738482834
1308,E(o),90.96,27.707,2023,11.57,3952,0,other,0,0.15900669347729376
1309,M(o),91.452,28.037,2023,56.24,4737,0,moraine,0,61.36053140963658
1310,M(e),91.511,28.164,2023,11.98,5221,0,moraine,0,49.325658759261216
1311,M(e),91.664,28.143,2023,19.31,5139,0,moraine,0,42.206221189214155
1312,M(e),91.597,28.024,2023,36.52,4804,0,moraine,0,39.397600799206145
1313,E(o),91.676,28.014,2023,14.26,4422,0,other,0,17.519305454577573
1314,E(o),91.96,28.355,2023,20.15,4774,0,other,0,98.48693949867592
1315,E(o),91.942,28.102,2023,117.73,4705,0,other,0,91.01530651877357
1316,E(o),91.939,28.059,2023,240.03,4631,0,other,0,191.5334644253719
1317,E(c),91.45,27.916,2023,13.44,4422,0,other,0,10.632807905467592
1318,E(c),91.449,27.879,2023,10.23,4229,0,other,0,1.4286627783223953
1319,E(c),91.459,27.871,2023,12.59,3832,0,other,0,1.9048567787434532
1320,E(o),91.495,27.86,2023,10.51,3913,0,other,0,9.447954874004132
1321,M(o),91.511,27.996,2023,12.13,5319,0,moraine,0,44.6468289303062
1322,E(o),91.577,27.912,2023,13.64,4628,0,other,0,19.362579171145907
1323,E(o),91.62,27.901,2023,14.82,4938,0,other,0,18.891739078806456
1324,E(c),91.535,27.898,2023,27.53,4430,0,other,0,47.30062550241814
1325,E(c),91.649,27.893,2023,24.45,4819,0,other,0,35.561363908406875
1326,E(c),91.596,27.888,2023,16.69,4626,0,other,0,17.934234362799508
1327,E(c),91.517,27.878,2023,32.71,4248,0,other,0,18.412196758857498
1328,E(o),91.717,27.877,2023,18.45,4533,0,other,0,0.873205160168303
1329,E(o),91.634,27.877,2023,44.48,4480,0,other,0,35.64074449593859
1330,E(o),91.671,27.869,2023,45.27,4054,0,other,0,18.968741518194296
1331,E(o),91.629,27.861,2023,10.38,4581,0,other,0,35.64074449593859
1332,E(c),91.5,27.854,2023,31.88,4049,0,other,0,9.447954874004132
1333,E(c),91.604,27.851,2023,31.4,4509,0,other,0,42.40323712399928
1334,E(c),91.583,27.847,2023,49.42,4656,0,other,0,42.40323712399928
1335,E(o),91.565,27.841,2023,16.27,4558,0,other,0,49.23392319189905
1336,O,91.605,27.838,2023,66.35,4125,0,other,0,42.40323712399928
1337,E(c),91.553,27.834,2023,67.23,4521,0,other,0,49.23392319189905
1338,E(c),91.559,27.824,2023,10.93,4674,0,other,0,49.23392319189905
1339,E(c),91.595,27.815,2023,14.2,4678,0,other,0,31.52478902689714
1340,E(c),91.501,27.811,2023,17.12,4213,0,other,0,1.6679500123751103
1341,E(c),91.549,27.809,2023,19.04,4297,0,other,0,35.33766789622429
1342,E(o),91.59,27.806,2023,13.8,4406,0,other,0,8.340775414121321
1343,E(c),91.643,27.802,2023,12.24,4504,0,other,0,3.0183280912876556
1344,E(o),91.579,27.801,2023,19.76,4617,0,other,0,8.340775414121321
1345,E(c),91.593,27.798,2023,16.43,4066,0,other,0,8.340775414121321
1346,E(o),91.65,27.757,2023,16.67,4152,0,other,0,10.489458680680798
1347,E(o),91.529,27.756,2023,15.81,3868,0,other,0,6.913529669771684
1348,E(o),91.634,27.702,2023,16.42,4319,0,other,0,3.975301791345037
1349,O,91.952,27.992,2023,40.89,4354,0,other,0,2.2995159664772657
1350,O,91.896,27.901,2023,217.48,4452,0,other,0,200.30598231865645
1351,E(o),91.833,27.874,2023,10.26,4340,0,other,0,4.6834454700586425
1352,E(o),91.948,27.849,2023,19.9,4630,0,other,0,11.433424158210245
1353,O,91.892,27.841,2023,145.65,4638,0,other,0,131.81086103807291
1354,E(o),91.925,27.796,2023,22.77,4499,0,other,0,13.981011757718157
1355,E(c),91.838,27.795,2023,19.81,4667,0,other,0,10.883047106299998
1356,E(o),91.948,27.785,2023,13.08,4484,0,other,0,13.981011757718157
1357,E(o),91.87,27.746,2023,44.61,4345,0,other,0,30.359208135041374
1358,E(o),91.871,27.734,2023,12.54,4456,0,other,0,30.359208135041374
1359,E(o),91.903,27.698,2023,13.14,4047,0,other,0,7.553330420260093
1360,E(o),91.873,27.697,2023,13.11,4467,0,other,0,10.25712092085367
1361,E(o),91.857,27.693,2023,17.65,4283,0,other,0,10.25712092085367
1362,E(o),91.875,27.673,2023,33.23,4222,0,other,0,8.587349577623941
1363,E(c),91.803,27.625,2023,10.79,4329,0,other,0,0.15912788451627352
1364,E(o),91.779,27.62,2023,11.38,3978,0,other,0,0.15912788451627352
1365,E(o),92.033,28.239,2023,12.05,5130,0,other,0,16.852128932189174
1366,E(o),92.042,28.23,2023,15.97,5107,0,other,0,16.852128932189174
1367,E(o),92.023,28.228,2023,11.52,5115,0,other,0,16.852128932189174
1368,E(o),92.043,28.223,2023,15.06,5099,0,other,0,16.852128932189174
1369,E(o),92.039,28.193,2023,25.64,5036,0,other,0,12.109245661811682
1370,E(o),92.147,28.068,2023,16.73,4973,0,other,0,13.074232317665377
1371,E(o),92.161,27.851,2023,16.55,4824,0,other,0,12.385928200108513
1372,M(o),92.048,27.789,2023,11.07,4952,0,moraine,0,33.5285003024517
1373,E(c),92.041,27.753,2023,10.23,4084,0,other,0,16.208379886655692
1374,E(o),92.222,27.588,2023,13.08,4455,0,other,0,1.273204877944585
1375,E(o),92.216,27.566,2023,19.59,4348,0,other,0,0.3184076006806573
1376,E(o),92.065,27.565,2023,14.28,4326,0,other,0,0.6368898968970188
1377,E(o),92.033,27.519,2023,60.79,4274,0,other,0,0.23894454447006241
1378,E(o),92.048,27.514,2023,14.07,4088,0,other,0,1.1946217978068019
1379,O,92.101,27.509,2023,18.91,4148,0,other,0,12.026510190884386
1380,E(o),92.045,27.505,2023,10.8,4170,0,other,0,0.23894454447006241
1381,E(o),92.315,27.774,2023,13.13,4870,0,other,0,147.85508758402452
1382,M(o),92.435,27.771,2023,55.56,5179,0,moraine,0,81.6637557925505
1383,M(o),92.425,27.763,2023,19.37,5094,0,moraine,0,58.64008302984069
1384,E(o),92.401,27.756,2023,13.46,4967,0,other,0,11.99948444344626
1385,E(o),92.386,27.715,2023,12.28,5117,0,other,0,11.050008929308664
1386,O,93.163,31.03,2023,13.3,5195,0,other,0,7.1562248403712045
1387,O,93.181,30.621,2023,689.79,4499,0,other,0,672.6178736151666
1388,E(o),93.058,30.535,2023,86.74,4817,0,other,0,77.42301767209491
1389,M(o),93.419,30.527,2023,31.64,4758,0,moraine,0,96.07625821092206
1390,M(o),93.445,30.521,2023,114.42,4780,0,moraine,0,112.01264030518746
1391,M(e),93.357,30.493,2023,22.25,4702,0,moraine,0,148.35350973587188
1392,M(e),93.39,30.463,2023,12.41,4788,0,moraine,0,39.1663391358123
1393,E(o),93.492,30.425,2023,32.69,4496,0,other,0,28.190965298140526
1394,M(l),93.683,30.803,2023,11.1,5130,0,moraine,0,13.730570497866038
1395,M(e),93.516,30.532,2023,36.56,4778,0,moraine,0,167.18178630520586
1396,E(o),93.509,30.461,2023,12.12,4785,0,other,0,94.97636111228407
1397,M(o),93.63,30.441,2023,12.45,4685,0,moraine,0,40.95468016739298
1398,M(e),93.529,30.354,2023,11.42,4750,0,moraine,0,48.35628987248243
1399,M(e),93.507,30.348,2023,43.13,4537,0,moraine,0,48.35628987248243
1400,M(e),93.831,30.883,2023,13.43,4801,0,moraine,0,38.30122540681589
1401,M(e),93.894,30.659,2023,25.13,4791,0,moraine,0,30.67151770446995
1402,E(o),93.823,30.489,2023,10.41,4933,0,other,0,54.00289623313323
1403,E(o),94.117,30.789,2023,12.4,4656,0,other,0,308.6099175990717
1404,M(e),94.211,30.732,2023,10.54,4550,0,moraine,0,61.19663109356028
1405,E(o),94.118,30.706,2023,17.53,4741,0,other,0,43.31529494224965
1406,M(e),94.134,30.262,2023,12.6,4161,0,moraine,0,186.24300830471114
1407,M(o),94.344,30.849,2023,22.22,5015,0,moraine,0,19.50841116964566
1408,M(o),94.353,30.842,2023,11.7,4973,0,moraine,0,19.50841116964566
1409,M(e),94.492,30.654,2023,530.64,3942,0,moraine,0,542.4548772768048
1410,M(e),94.444,30.626,2023,66.04,4095,0,moraine,0,73.9510107644296
1411,E(o),94.266,30.487,2023,25.3,4456,0,other,0,65.46595627798237
1412,M(o),94.455,30.431,2023,13.03,3902,0,moraine,0,27.09771800889105
1413,M(o),94.288,30.181,2023,16.21,4363,0,moraine,0,43.46176506618588
1414,M(o),94.282,30.176,2023,13.91,4607,0,moraine,0,34.45917818664389
1415,M(e),94.603,30.452,2023,181.75,3998,0,moraine,0,219.30164880262447
1416,E(o),94.653,30.393,2023,18.96,4007,0,other,0,17.354875527350615
1417,M(o),94.732,30.352,2023,36.07,2698,0,moraine,0,31.53890938348351
1418,M(e),94.759,30.537,2023,51.12,3631,0,moraine,0,53.753727797964636
1419,M(e),95.032,30.482,2023,14.85,4335,0,moraine,0,394.65316617111876
1420,M(e),95.082,30.395,2023,12.22,4151,0,moraine,0,112.22776492067005
1421,E(o),92.485,30.093,2023,11.49,5158,0,other,0,7.381006688710305
1422,E(o),92.457,30.072,2023,10.98,5096,0,other,0,23.1630947272622
1423,E(o),92.443,30.049,2023,52.8,4993,0,other,0,40.57485098480688
1424,E(o),92.72,30.327,2023,14.1,5213,0,other,0,35.72571048926982
1425,E(o),92.533,30.089,2023,11.3,5084,0,other,0,6.759714439262482
1426,E(o),92.742,30.006,2023,14.1,5108,0,other,0,11.12019952197147
1427,E(o),92.925,30.297,2023,29.42,4831,0,other,0,28.920252123634096
