Longitude,Latitude,Year_final,Lake_area_calculated_ha,Elevation_m,Lake_type_simplified,is_supraglacial,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m,5y_expansion_rate,10y_expansion_rate,GLOF
75.725,35.027,2019,7.500571838717643,4647,other,0,38.1179076416104,1.9175236620823597,0,0,43.28499389147829,4744.0,-0.0882426698155983,0.0588283579537492,0
75.236,34.991,2019,115.64745213580038,4138,other,0,,,0,0,,,2.7660284226027385,0.1029929217837875,0
75.051,34.972,2019,11.847057791365318,4265,other,0,7.683248171112222,1.053394317988766,0,0,126.2585128178168,4398.0,0.0735839413972893,0.0662260450259246,0
75.25,34.922,2019,9.571783824605072,4152,other,0,,,0,0,,,1.4284064871779312,0.1325329062278523,0
75.177,34.92,2019,11.633746555606033,4257,other,0,8.361907789499384,0.0841383895707992,0,0,2935.6397390059274,4467.0,-0.0294536791797177,0.0147255156713528,0
75.189,34.919,2019,11.633746555606033,4225,other,0,8.361907789499384,0.0841383895707992,0,0,2935.6397390059274,4467.0,-0.0294536791797177,0.0147255156713528,0
75.137,34.697,2019,57.36649651851299,4103,other,0,2.1107637667806776,0.1427520958761425,0,0,2458.808032524733,4454.0,0.1919552921971302,0.0812101956648007,0
75.14,34.684,2019,57.36649651851299,4133,other,0,2.1107637667806776,0.1427520958761425,0,0,2458.808032524733,4454.0,0.1919552921971302,0.0812101956648007,0
75.179,34.666,2019,65.65952711489385,4234,other,0,2.1107637667806776,0.118879306340972,0,0,1850.6164510162228,4454.0,0.1624788854561273,-0.0369302588569127,0
75.058,34.422,2019,36.14862774040238,3570,other,0,17.40514630761755,1.4980191305173571,0,0,250.9981296902025,3946.0,0.1481537010708791,0.1185205476997282,0
75.103,34.397,2019,39.34977593654993,3812,other,0,51.110846359732825,0.535020385252184,0,0,951.3656190129668,4172.0,0.0148196000826843,-0.0518732544512793,0
75.119,34.388,2019,39.34977593654993,3663,other,0,51.110846359732825,0.535020385252184,0,0,951.3656190129668,4172.0,0.0148196000826843,-0.0518732544512793,0
75.147,34.207,2019,6.906591341366802,3699,other,0,1.0618176499744645,0.6598950034408791,0,0,1047.1362813734468,4392.0,0.0297069200462015,0.2302216584554357,0
75.205,34.203,2019,11.585917987040617,3682,other,0,78.71393656374151,0.6092399502397207,0,0,735.3424538619361,4122.0,-0.044565680167652,0.022277230383959,0
75.113,34.156,2019,36.11962177232615,3941,other,0,4.096099245197738,0.1773945884618987,0,0,2531.08059210294,4259.0,0.7729315536844255,0.8472562596373215,0
75.11,34.144,2019,36.11962177232615,3810,other,0,4.096099245197738,0.1773945884618987,0,0,2531.08059210294,4259.0,0.7729315536844255,0.8472562596373215,0
75.148,34.14,2019,71.79724534614945,3780,other,0,4.037035430693703,0.0185429102994482,0,0,4260.38840312735,3859.0,1.30804249891128,0.6986572231844775,0
75.161,34.093,2019,12.56761725946506,3919,other,0,,,0,0,,,0.4908112972759827,0.0669278339216949,0
75.216,34.063,2019,9.22453425166418,3691,other,0,,,0,0,,,0.3124477209805295,0.2901289532521311,0
75.382,34.825,2019,18.20796653017041,4315,other,0,6.372839739524373,0.0831828485816378,0,0,3726.7297920887822,4625.0,-0.0589764321695703,-0.0442307524339732,0
75.48,34.775,2019,8.998811340659838,4626,other,0,2.591371791374223,0.222857180142415,0,0,453.2050523813358,4730.0,0.3097984968705127,0.1475233472239743,0
75.275,34.234,2019,14.476938405188095,3830,other,0,3.097933263617939,0.5251634248665322,0,0,1018.7305030542972,4365.0,0.0593914945759205,-0.0296967527852569,0
75.321,34.193,2019,17.384569787978627,3734,other,0,2970.9057370930677,0.0,1,5,0.0,4964.0,-2.1101790789334145,-1.7609935318869474,0
75.373,34.184,2019,16.491237412537682,4276,other,0,44.14992279402325,0.0,1,4,0.0,4378.0,-0.0891423222799154,-0.0222875635020759,0
75.377,34.139,2019,27.202939976178698,3709,other,0,77.08220365626735,0.7472591101444375,0,0,627.6270086681809,4178.0,0.0891934759995926,-2.1332275501606546e-07,0
75.498,34.094,2019,52.35270703218281,3575,other,0,9.541437456941829,0.4887819557612044,0,0,1671.501965999635,4392.0,-0.0148720639635598,0.0743642271207441,0
75.475,34.067,2019,15.249575477279723,3724,other,0,43.19695680941791,1.0536394897755696,0,0,596.0292928407297,4353.0,0.0297546548574665,0.0520720929640697,0
75.553,34.987,2019,14.125647322798644,4269,other,0,2.723337376367835,0.4002275657601294,0,0,984.4399379430504,4663.0,0.0735711506055395,0.0367855089368486,0
75.545,34.965,2019,14.125647322798644,4412,other,0,2.723337376367835,0.4002275657601294,0,0,984.4399379430504,4663.0,0.0735711506055395,0.0367855089368486,0
