,Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
1295,1295,M(o),90.812,27.907,2019,35.67,4804,0,moraine,0,40.63410900396055,39.761141444890484,40.63410900396055,0.1745935118140139
1296,1296,E(o),90.83,27.886,2019,16.34,4845,0,other,0,55.24500474676216,39.761141444890484,55.24500474676216,3.0967726603743357
1297,1297,E(o),90.791,27.88,2019,10.66,4807,0,other,0,30.88069059644664,27.46716922404988,30.88069059644664,0.6827042744793523
1298,1298,E(o),90.803,27.873,2019,27.12,4453,0,other,0,47.55204791862917,40.327937963705445,47.55204791862917,1.4448219909847453
1299,1299,E(o),90.816,27.867,2019,53.98,4135,0,other,0,47.55204791862917,40.327937963705445,47.55204791862917,1.4448219909847453
1300,1300,E(o),90.831,27.841,2019,18.14,4568,0,other,0,11.828813667389085,9.050236266887005,11.828813667389085,0.5557154801004159
1301,1301,E(o),90.811,27.83,2019,18.02,4367,0,other,0,8.814801674801501,0.6353396535327149,8.814801674801501,1.6358924042537573
1302,1302,E(c),90.81,27.821,2019,14.45,4613,0,other,0,8.814801674801501,0.6353396535327149,8.814801674801501,1.6358924042537573
1303,1303,E(o),90.864,27.81,2019,22.79,4112,0,other,0,0.4765617768234743,0.15884990430319584,0.47656177682347434,0.0635423745040557
1304,1304,E(o),90.784,27.79,2019,10.15,4263,0,other,0,1.2710616830368662,0.39713424139261844,1.2710616830368662,0.17478548832884955
1305,1305,E(c),90.811,27.784,2019,10.09,4126,0,other,0,1.2709076006038738,,1.2709076006038738,
1306,1306,E(c),90.807,27.757,2019,18.25,4181,0,other,0,2.7815481956553665,,2.7815481956553665,
1307,1307,E(c),90.821,27.748,2019,11.59,4438,0,other,0,2.7815481956553665,,2.7815481956553665,
1308,1308,E(o),90.96,27.707,2019,11.57,3952,0,other,0,0.4769946687948944,,0.47699466879489444,
1309,1309,M(o),91.452,28.037,2019,56.24,4737,0,moraine,0,55.731754410875226,78.72150328552978,55.731754410875226,-4.59794977493091
1310,1310,M(e),91.511,28.164,2019,11.98,5221,0,moraine,0,50.98833800511533,42.83309794654695,50.988338005115324,1.6310480117136748
1311,1311,M(e),91.664,28.143,2019,19.31,5139,0,moraine,0,44.81918465719032,38.8006977055462,44.81918465719032,1.2036973903288242
1312,1312,M(e),91.597,28.024,2019,36.52,4804,0,moraine,0,36.543653672902494,20.213726292955823,36.543653672902494,3.2659854759893343
1313,1313,E(o),91.676,28.014,2019,14.26,4422,0,other,0,33.769227054090805,7.927761396000055,33.769227054090805,5.16829313161815
1314,1314,E(o),91.96,28.355,2019,20.15,4774,0,other,0,132.39583384684346,149.15241707551888,132.39583384684346,-3.3513166457350847
1315,1315,E(o),91.942,28.102,2019,117.73,4705,0,other,0,98.69898653076622,106.14495085167704,98.69898653076622,-1.4891928641821637
1316,1316,E(o),91.939,28.059,2019,240.03,4631,0,other,0,158.40913696917102,38.90882304717311,158.40913696917102,23.90006278439958
1317,1317,E(c),91.45,27.916,2019,13.44,4422,0,other,0,9.601269369190804,0.7142628309355172,9.601269369190804,1.7774013076510573
1318,1318,E(c),91.449,27.879,2019,10.23,4229,0,other,0,4.603445670776455,0.7142628309355172,4.603445670776455,0.7778365679681875
1319,1319,E(c),91.459,27.871,2019,12.59,3832,0,other,0,4.603445670776455,0.5555858767285641,4.603445670776455,0.8095719588095781
1320,1320,E(o),91.495,27.86,2019,10.51,3913,0,other,0,11.67116024209582,1.4291681750452234,11.671160242095821,2.0483984134101196
1321,1321,M(o),91.511,27.996,2019,12.13,5319,0,moraine,0,39.49218218103164,41.62732242901905,39.49218218103164,-0.4270280495974831
1322,1322,E(o),91.577,27.912,2019,13.64,4628,0,other,0,77.76450478761113,13.805886768396185,77.76450478761113,12.79172360384299
1323,1323,E(o),91.62,27.901,2019,14.82,4938,0,other,0,18.01858415811814,18.971118311501314,18.01858415811814,-0.19050683067663457
1324,1324,E(c),91.535,27.898,2019,27.53,4430,0,other,0,28.49111576372056,3.2539025802070594,28.49111576372056,5.0474426367027005
1325,1325,E(c),91.649,27.893,2019,24.45,4819,0,other,0,36.752053086025185,34.608777739360484,36.752053086025185,0.4286550693329403
1326,1326,E(c),91.596,27.888,2019,16.69,4626,0,other,0,48.32632994831382,10.556261282947247,48.32632994831382,7.554013733073314
1327,1327,E(c),91.517,27.878,2019,32.71,4248,0,other,0,10.55529176421209,0.7936331337018617,10.55529176421209,1.9523317261020456
1328,1328,E(o),91.717,27.877,2019,18.45,4533,0,other,0,5.159332582256303,0.6349994988016501,5.159332582256303,0.9048666166909305
1329,1329,E(o),91.634,27.877,2019,44.48,4480,0,other,0,36.91081493063968,34.688158172585744,36.91081493063968,0.44453135161078733
1330,1330,E(o),91.671,27.869,2019,45.27,4054,0,other,0,25.47671631427891,1.1111995414807725,25.47671631427891,4.873103354559627
1331,1331,E(o),91.629,27.861,2019,10.38,4581,0,other,0,36.91081493063968,34.688158172585744,36.91081493063968,0.44453135161078733
1332,1332,E(c),91.5,27.854,2019,31.88,4049,0,other,0,11.67116024209582,1.4291681750452234,11.671160242095821,2.0483984134101196
1333,1333,E(c),91.604,27.851,2019,31.4,4509,0,other,0,34.4594640947642,7.620888782396452,34.4594640947642,5.3677150624735495
1334,1334,E(c),91.583,27.847,2019,49.42,4656,0,other,0,34.4594640947642,2.4609134947846645,34.4594640947642,6.399710119995907
1335,1335,E(o),91.565,27.841,2019,16.27,4558,0,other,0,39.62549015016138,2.064254666671498,39.62549015016138,7.512247096697978
1336,1336,O,91.605,27.838,2019,66.35,4125,0,other,0,34.4594640947642,2.303175827659979,34.4594640947642,6.431257653420845
1337,1337,E(c),91.553,27.834,2019,67.23,4521,0,other,0,39.62549015016138,2.064254666671498,39.62549015016138,7.512247096697978
1338,1338,E(c),91.559,27.824,2019,10.93,4674,0,other,0,39.62549015016138,2.223756295765266,39.62549015016138,7.480346770879224
1339,1339,E(c),91.595,27.815,2019,14.2,4678,0,other,0,9.212342446457129,2.303175827659979,9.212342446457127,1.3818333237594296
1340,1340,E(c),91.501,27.811,2019,17.12,4213,0,other,0,3.4942737833462756,0.07941795491016643,3.4942737833462756,0.6829711656872218
1341,1341,E(c),91.549,27.809,2019,19.04,4297,0,other,0,31.2876867897617,1.3500878849603108,31.2876867897617,5.9875197809602785
1342,1342,E(o),91.59,27.806,2019,13.8,4406,0,other,0,9.212342446457129,2.303175827659979,9.212342446457127,1.3818333237594296
1343,1343,E(c),91.643,27.802,2019,12.24,4504,0,other,0,2.065151182720117,1.747448502653181,2.065151182720117,0.0635405360133872
1344,1344,E(o),91.579,27.801,2019,19.76,4617,0,other,0,8.18288335864064,2.303175827659979,8.18288335864064,1.175941506196132
1345,1345,E(c),91.593,27.798,2019,16.43,4066,0,other,0,8.18288335864064,2.303175827659979,8.18288335864064,1.175941506196132
1346,1346,E(o),91.65,27.757,2019,16.67,4152,0,other,0,5.325096473614211,0.15895442692878178,5.325096473614211,1.0332284093370858
1347,1347,E(o),91.529,27.756,2019,15.81,3868,0,other,0,6.277840388516781,0.1589292539442505,6.277840388516781,1.2237822269145062
1348,1348,E(o),91.634,27.702,2019,16.42,4319,0,other,0,11.606149321159648,0.15898901627106507,11.606149321159648,2.289432060977717
1349,1349,O,91.952,27.992,2019,40.89,4354,0,other,0,15.541660597142766,,15.541660597142766,
1350,1350,O,91.896,27.901,2019,217.48,4452,0,other,0,201.33769413062117,105.3907770788224,201.33769413062117,19.189383410359756
1351,1351,E(o),91.833,27.874,2019,10.26,4340,0,other,0,3.4927294464257415,0.2381396243851424,3.4927294464257415,0.6509179644081198
1352,1352,E(o),91.948,27.849,2019,19.9,4630,0,other,0,11.90981319235478,3.890172330286872,11.90981319235478,1.6039281724135819
1353,1353,O,91.892,27.841,2019,145.65,4638,0,other,0,132.0490615546564,3.1760997342487194,132.0490615546564,25.774592364081535
1354,1354,E(o),91.925,27.796,2019,22.77,4499,0,other,0,8.897893585345312,1.2707017804620877,8.897893585345312,1.5254383609766449
1355,1355,E(c),91.838,27.795,2019,19.81,4667,0,other,0,13.26622017016386,3.5749296632013587,13.26622017016386,1.9382581013925004
1356,1356,E(o),91.948,27.785,2019,13.08,4484,0,other,0,8.897893585345312,1.1915656419851153,8.897893585345312,1.5412655886720392
1357,1357,E(o),91.87,27.746,2019,44.61,4345,0,other,0,5.881126101246332,0.39738048516553426,5.881126101246332,1.0967491232161595
1358,1358,E(o),91.871,27.734,2019,12.54,4456,0,other,0,5.881126101246332,0.39738048516553426,5.881126101246332,1.0967491232161595
1359,1359,E(o),91.903,27.698,2019,13.14,4047,0,other,0,7.950875377761589,0.3180078883023417,7.950875377761589,1.5265734978918495
1360,1360,E(o),91.873,27.697,2019,13.11,4467,0,other,0,11.449812532615004,0.3180078883023417,11.449812532615004,2.2263609288625323
1361,1361,E(o),91.857,27.693,2019,17.65,4283,0,other,0,11.449812532615004,0.3180078883023417,11.449812532615004,2.2263609288625323
1362,1362,E(o),91.875,27.673,2019,33.23,4222,0,other,0,9.46199038001113,0.159034373445553,9.46199038001113,1.8605912013131154
1363,1363,E(c),91.803,27.625,2019,10.79,4329,0,other,0,0.3182649725555226,,0.3182649725555226,
1364,1364,E(o),91.779,27.62,2019,11.38,3978,0,other,0,0.3182649725555226,,0.3182649725555226,
1365,1365,E(o),92.033,28.239,2019,12.05,5130,0,other,0,16.377423496584765,14.083019014089441,16.377423496584765,0.45888089649906477
1366,1366,E(o),92.042,28.23,2019,15.97,5107,0,other,0,16.377423496584765,14.083019014089441,16.377423496584765,0.45888089649906477
1367,1367,E(o),92.023,28.228,2019,11.52,5115,0,other,0,16.377423496584765,14.083019014089441,16.377423496584765,0.45888089649906477
1368,1368,E(o),92.043,28.223,2019,15.06,5099,0,other,0,16.377423496584765,14.083019014089441,16.377423496584765,0.45888089649906477
1369,1369,E(o),92.039,28.193,2019,25.64,5036,0,other,0,21.131835172987405,46.85434970659267,21.131835172987405,-5.144502906721053
1370,1370,E(o),92.147,28.068,2019,16.73,4973,0,other,0,13.628899095260506,13.391180260775766,13.628899095260506,0.04754376689694802
1371,1371,E(o),92.161,27.851,2019,16.55,4824,0,other,0,12.465318720758583,10.797991561676465,12.465318720758585,0.333465431816424
1372,1372,M(o),92.048,27.789,2019,11.07,4952,0,moraine,0,85.25293565663053,10.963890999346264,85.25293565663053,14.857808931456853
1373,1373,E(c),92.041,27.753,2019,10.23,4084,0,other,0,62.053524731316905,6.357494108926662,62.053524731316905,11.139206124478047
1374,1374,E(o),92.222,27.588,2019,13.08,4455,0,other,0,3.1835400910574267,0.15917446715167763,3.1835400910574267,0.6048731247811499
1375,1375,E(o),92.216,27.566,2019,19.59,4348,0,other,0,3.1835400910574267,0.15917446715167763,3.1835400910574267,0.6048731247811499
1376,1376,E(o),92.065,27.565,2019,14.28,4326,0,other,0,0.6369463246062261,0.15923682532485492,0.6369463246062261,0.09554189985627423
1377,1377,E(o),92.033,27.519,2019,60.79,4274,0,other,0,1.3538337209670654,0.07963901120460937,1.3538337209670654,0.2548389419524912
1378,1378,E(o),92.048,27.514,2019,14.07,4088,0,other,0,1.3538337209670654,0.07963901120460937,1.3538337209670654,0.2548389419524912
1379,1379,O,92.101,27.509,2019,18.91,4148,0,other,0,10.91144372443801,,10.91144372443801,
1380,1380,E(o),92.045,27.505,2019,10.8,4170,0,other,0,1.3538337209670654,0.07963901120460937,1.3538337209670654,0.2548389419524912
1381,1381,E(o),92.315,27.774,2019,13.13,4870,0,other,0,165.97033160912864,16.60185484599431,165.97033160912864,29.87369535262686
1382,1382,M(o),92.435,27.771,2019,55.56,5179,0,moraine,0,115.90200629656631,15.733311539756926,115.90200629656631,20.033738951361876
1383,1383,M(o),92.425,27.763,2019,19.37,5094,0,moraine,0,19.62564576158331,15.733311539756926,19.62564576158331,0.7784668443652769
1384,1384,E(o),92.401,27.756,2019,13.46,4967,0,other,0,11.52268278407018,15.733311539756926,11.522682784070179,-0.8421257511373493
1385,1385,E(o),92.386,27.715,2019,12.28,5117,0,other,0,11.12950017251877,10.09605053824197,11.12950017251877,0.20668992685535983
1386,1386,O,93.163,31.03,2019,13.3,5195,0,other,0,5.079459318952472,7.233187210785124,5.079459318952472,-0.43074557836653027
1387,1387,O,93.181,30.621,2019,689.79,4499,0,other,0,676.6363931274963,670.0676798360763,676.6363931274963,1.3137426582839908
1388,1388,E(o),93.058,30.535,2019,86.74,4817,0,other,0,77.88707766975777,72.55031520513987,77.88707766975777,1.0673524929235811
1389,1389,M(o),93.419,30.527,2019,31.64,4758,0,moraine,0,85.86506756719793,96.69505765473403,85.86506756719793,-2.1659980175072207
1390,1390,M(o),93.445,30.521,2019,114.42,4780,0,moraine,0,91.66715766076872,114.64286635053318,91.66715766076871,-4.595141737952895
1391,1391,M(e),93.357,30.493,2019,22.25,4702,0,moraine,0,167.70229364800184,28.32419574721629,167.70229364800184,27.87561958015711
1392,1392,M(e),93.39,30.463,2019,12.41,4788,0,moraine,0,54.17299157573739,23.21763752028139,54.17299157573739,6.1910708110912
1393,1393,E(o),93.492,30.425,2019,32.69,4496,0,other,0,34.54187065406497,21.37459835583546,34.54187065406497,2.6334544596459026
1394,1394,M(l),93.683,30.803,2019,11.1,5130,0,moraine,0,59.535397323554385,11.027480223609578,59.535397323554385,9.70158341998896
1395,1395,M(e),93.516,30.532,2019,36.56,4778,0,moraine,0,116.27740875936576,81.69633818301922,116.27740875936577,6.91621411526931
1396,1396,E(o),93.509,30.461,2019,12.12,4785,0,other,0,69.74148485825607,43.10988233672848,69.74148485825607,5.326320504305518
1397,1397,M(o),93.63,30.441,2019,12.45,4685,0,moraine,0,26.942070114543977,8.206599654850601,26.942070114543977,3.747094091938675
1398,1398,M(e),93.529,30.354,2019,11.42,4750,0,moraine,0,64.32132654084457,43.086451361224825,64.32132654084457,4.246975035923948
1399,1399,M(e),93.507,30.348,2019,43.13,4537,0,moraine,0,64.63133859829449,43.086451361224825,64.63133859829449,4.308977447413933
1400,1400,M(e),93.831,30.883,2019,13.43,4801,0,moraine,0,55.87082744893073,27.357827118962998,55.87082744893073,5.702600065993547
1401,1401,M(e),93.894,30.659,2019,25.13,4791,0,moraine,0,60.63258511118883,24.873476370881065,60.63258511118883,7.151821748061553
1402,1402,E(o),93.823,30.489,2019,10.41,4933,0,other,0,50.36654934445923,11.373066276673049,50.36654934445923,7.798696613557236
1403,1403,E(o),94.117,30.789,2019,12.4,4656,0,other,0,344.0216084596808,128.7665485687882,344.0216084596808,43.05101197817852
1404,1404,M(e),94.211,30.732,2019,10.54,4550,0,moraine,0,47.768875799816136,42.44317343618156,47.768875799816136,1.0651404727269154
1405,1405,E(o),94.118,30.706,2019,17.53,4741,0,other,0,42.626389915511325,14.05207447780238,42.626389915511325,5.714863087541789
1406,1406,M(e),94.134,30.262,2019,12.6,4161,0,moraine,0,283.8232441150582,18.38339994984689,283.8232441150582,53.08796883304226
1407,1407,M(o),94.344,30.849,2019,22.22,5015,0,moraine,0,14.568696266752749,10.948192804221133,14.568696266752749,0.7241006925063231
1408,1408,M(o),94.353,30.842,2019,11.7,4973,0,moraine,0,13.87496488145921,10.948192804221133,13.87496488145921,0.5853544154476154
1409,1409,M(e),94.492,30.654,2019,530.64,3942,0,moraine,0,542.222879680837,336.94393635151096,542.222879680837,41.0557886658652
1410,1410,M(e),94.444,30.626,2019,66.04,4095,0,moraine,0,68.69580677297648,60.34976130858477,68.69580677297648,1.669209092878343
1411,1411,E(o),94.266,30.487,2019,25.3,4456,0,other,0,29.71501875126573,21.97695813984872,29.71501875126573,1.5476121222834025
1412,1412,M(o),94.455,30.431,2019,13.03,3902,0,moraine,0,27.64057191701262,14.015979750021632,27.64057191701262,2.724918433398197
1413,1413,M(o),94.288,30.181,2019,16.21,4363,0,moraine,0,14.67111513336385,5.74389581181552,14.67111513336385,1.785443864309666
1414,1414,M(o),94.282,30.176,2019,13.91,4607,0,moraine,0,14.67111513336385,4.347434979799356,14.67111513336385,2.064736030712899
1415,1415,M(e),94.603,30.452,2019,181.75,3998,0,moraine,0,197.4745842247691,141.27889456041206,197.4745842247691,11.23913793287141
1416,1416,E(o),94.653,30.393,2019,18.96,4007,0,other,0,15.80508209152139,6.5827116917408315,15.80508209152139,1.8444740799561117
1417,1417,M(o),94.732,30.352,2019,36.07,2698,0,moraine,0,32.54625801778448,30.841391481144516,32.54625801778448,0.3409733073279931
1418,1418,M(e),94.759,30.537,2019,51.12,3631,0,moraine,0,55.14598126197028,30.16465057111553,55.14598126197028,4.99626613817095
1419,1419,M(e),95.032,30.482,2019,14.85,4335,0,moraine,0,146.6022235686264,37.92566786096795,146.60222356862639,21.73531114153169
1420,1420,M(e),95.082,30.395,2019,12.22,4151,0,moraine,0,35.24025291223128,26.41184752141888,35.24025291223128,1.7656810781624792
1421,1421,E(o),92.485,30.093,2019,11.49,5158,0,other,0,6.992533465159948,1.0877432246235723,6.992533465159948,1.180958048107275
1422,1422,E(o),92.457,30.072,2019,10.98,5096,0,other,0,26.03903497860364,7.22863967696028,26.03903497860364,3.7620790603286722
1423,1423,E(o),92.443,30.049,2019,52.8,4993,0,other,0,43.99491081289289,7.22863967696028,43.99491081289289,7.353254227186523
1424,1424,E(o),92.72,30.327,2019,14.1,5213,0,other,0,35.958208991089634,28.750962716244068,35.958208991089634,1.4414492549691134
1425,1425,E(o),92.533,30.089,2019,11.3,5084,0,other,0,7.148199525992325,1.165636744124343,7.148199525992325,1.1965125563735965
1426,1426,E(o),92.742,30.006,2019,14.1,5108,0,other,0,10.73138751182087,0.6221046653759937,10.73138751182087,2.021856569288975
1427,1427,E(o),92.925,30.297,2019,29.42,4831,0,other,0,37.59841450752691,26.283954863139527,37.59841450752691,2.262891928877477
1428,1428,E(o),92.968,30.229,2019,10.6,4851,0,other,0,77.59436655609603,6.362880322082197,77.59436655609603,14.246297246802769
1429,1429,E(o),92.941,30.219,2019,12.89,5208,0,other,0,58.73912189072486,7.992447688168872,58.73912189072486,10.149334840511198
1430,1430,E(o),92.976,30.197,2019,24.87,4995,0,other,0,59.67039283846546,13.194250694876297,59.67039283846546,9.295228428717833
1431,1431,E(o),92.18,29.918,2019,37.73,5161,0,other,0,26.774358150688432,18.83545491895498,26.774358150688432,1.5877806463466904
1432,1432,E(o),92.192,29.905,2019,25.14,4992,0,other,0,26.774358150688432,18.83545491895498,26.774358150688432,1.5877806463466904
1433,1433,E(o),92.399,29.816,2019,13.49,5068,0,other,0,17.999123640085415,5.1432640268662695,17.999123640085415,2.571171922643829
1434,1434,E(o),92.49,29.601,2019,15.9,4951,0,other,0,18.66110866019157,15.5378634952987,18.66110866019157,0.624649032978574
1435,1435,E(o),92.716,29.59,2019,13.21,5381,0,other,0,11.55695527007617,7.964937469320399,11.55695527007617,0.718403560151154
1436,1436,M(e),92.636,29.539,2019,14.07,5179,0,moraine,0,37.42563918170213,19.142396138296345,37.42563918170213,3.656648608681157
1437,1437,E(o),92.925,29.777,2019,10.33,5093,0,other,0,39.13372922292281,9.976586447088671,39.13372922292281,5.831428555166828
1438,1438,M(e),92.778,29.75,2019,14.19,5210,0,moraine,0,14.813061706520529,13.253789473200458,14.813061706520527,0.3118544466640138
1439,1439,M(o),93.216,30.296,2019,12.34,4942,0,moraine,0,48.1586282977996,27.607493553443426,48.1586282977996,4.110226948871235
1440,1440,E(o),93.197,30.028,2019,32.59,5014,0,other,0,57.06765797027506,7.308540019334869,57.06765797027506,9.951823590188038
1441,1441,E(o),93.351,30.327,2019,23.62,4549,0,other,0,44.34345572820783,42.8669297213142,44.34345572820783,0.29530520137872573
1442,1442,M(e),93.343,30.319,2019,47.25,4613,0,moraine,0,93.41724695094014,42.8669297213142,93.41724695094014,10.110063445925189
1443,1443,E(o),93.48,30.287,2019,16.83,4544,0,other,0,48.46802097197686,16.51640544922994,48.46802097197686,6.390323104549385
1444,1444,M(o),93.457,30.267,2019,70.57,4076,0,moraine,0,123.18332598988214,69.64686476289545,123.18332598988214,10.707292245397337
1445,1445,E(o),93.48,30.167,2019,14.34,4873,0,other,0,11.800825929637233,7.063969783946277,11.800825929637233,0.9473712291381912
1446,1446,E(o),93.274,30.116,2019,32.7,4630,0,other,0,35.807490710115424,32.31913048485734,35.807490710115424,0.6976720450516168
1447,1447,M(o),93.272,30.099,2019,33.54,4704,0,moraine,0,89.43574502867554,37.91986680458012,89.43574502867554,10.303175644819085
1448,1448,E(o),93.359,30.079,2019,10.08,4950,0,other,0,89.50411943660916,15.618311041774591,89.50411943660916,14.777161678966914
1449,1449,M(o),93.357,30.072,2019,11.84,5065,0,moraine,0,50.19648963499313,15.618311041774591,50.19648963499313,6.915635718643708
1450,1450,E(o),93.334,30.065,2019,10.38,4888,0,other,0,42.27094958432019,15.618311041774591,42.27094958432019,5.330527708509121
1451,1451,E(o),93.277,30.059,2019,17.78,4928,0,other,0,64.41798092461369,31.859798776587546,64.41798092461369,6.511636429605228
1452,1452,E(o),93.406,30.025,2019,21.26,4772,0,other,0,58.00259456456719,9.407606719525472,58.00259456456719,9.718997569008343
1453,1453,E(o),93.437,30.008,2019,40.99,4696,0,other,0,29.160670979627422,5.910001660860197,29.160670979627426,4.650133863753446
1454,1454,E(o),93.614,30.249,2019,11.57,4482,0,other,0,107.1349660608949,104.88549249164127,107.1349660608949,0.44989471385072477
1455,1455,M(e),93.638,30.242,2019,108.96,4181,0,moraine,0,107.1349660608949,104.88549249164127,107.1349660608949,0.44989471385072477
1456,1456,E(o),93.577,30.233,2019,11.77,4337,0,other,0,18.698581537159612,10.318945715186874,18.698581537159612,1.6759271643945475
1457,1457,E(o),93.636,30.228,2019,10.0,4171,0,other,0,107.1349660608949,104.88549249164127,107.1349660608949,0.44989471385072477
1458,1458,M(o),93.512,30.208,2019,12.21,4227,0,moraine,0,18.394269023671026,12.571923557111758,18.394269023671022,1.1644690933118529
1459,1459,M(e),93.718,30.172,2019,13.41,4601,0,moraine,0,157.1907618656751,25.693228444382186,157.1907618656751,26.299506684258585
1460,1460,E(o),93.729,30.163,2019,13.86,4178,0,other,0,73.36597549108372,11.877795916520757,73.36597549108372,12.297635914912593
1461,1461,M(e),93.527,30.153,2019,15.56,4847,0,moraine,0,11.413744150390327,11.33385303014352,11.413744150390329,0.015978224049361955
1462,1462,E(o),93.501,30.112,2019,16.31,4516,0,other,0,39.54436488925893,1.7091679218152647,39.54436488925893,7.567039393488733
1463,1463,M(e),93.764,30.261,2019,64.75,4019,0,moraine,0,93.32408819313764,38.08308133124613,93.32408819313763,11.0482013723783
1464,1464,E(o),93.989,30.249,2019,23.37,4320,0,other,0,76.86498465614312,21.875489607790914,76.86498465614312,10.997899009670443
1465,1465,M(e),93.798,30.2,2019,20.39,4195,0,moraine,0,58.51983226473491,25.53759161062794,58.51983226473491,6.596448130821395
1466,1466,E(c),93.755,30.088,2019,21.21,4840,0,other,0,51.50874617618488,3.3404564294069385,51.50874617618488,9.633657949355587
1467,1467,E(c),93.974,30.075,2019,15.8,4615,0,other,0,85.3139092194114,21.445184819203398,85.3139092194114,12.773744880041601
1468,1468,O,93.781,30.059,2019,20.24,3751,0,other,0,24.79795470388854,2.0209775611246936,24.79795470388854,4.555395428552769
1469,1469,E(v),93.967,30.02,2019,2658.4,3475,0,other,0,1138.3236845577055,1123.938048437821,1138.3236845577055,2.8771272239769132
1470,1470,M(o),93.018,29.809,2019,11.17,5360,0,moraine,0,23.842361475460137,9.505930653147816,23.842361475460134,2.8672861644624636
1471,1471,E(c),93.115,29.764,2019,23.92,5076,0,other,0,21.51478291502122,21.592738762778588,21.51478291502122,-0.015591169551473171
1472,1472,E(o),93.123,29.758,2019,10.51,5099,0,other,0,38.974422940843176,21.592738762778588,38.974422940843176,3.476336835612918
1473,1473,E(o),93.149,29.747,2019,15.14,4943,0,other,0,45.142211606764675,12.549809298865618,45.142211606764675,6.518480461579811
1474,1474,E(o),93.068,29.693,2019,16.51,4939,0,other,0,25.434554720554942,15.058871115103887,25.434554720554942,2.075136721090211
1475,1475,E(o),93.199,29.58,2019,16.98,5180,0,other,0,24.36271972983116,4.451415403391895,24.36271972983116,3.982260865287853
1476,1476,E(o),93.236,29.532,2019,11.28,5018,0,other,0,5.000599154235788,5.547359547266102,5.000599154235788,-0.1093520786060628
1477,1477,E(o),93.177,29.52,2019,13.09,5210,0,other,0,18.36011704107399,7.892293987792679,18.36011704107399,2.093564610656262
1478,1478,E(c),93.385,30.0,2019,20.57,4873,0,other,0,58.158103354445274,6.609089046217452,58.158103354445274,10.309802861645565
1479,1479,E(o),93.25,29.948,2019,10.39,5069,0,other,0,14.472025467834827,2.02267820198489,14.472025467834829,2.489869453169988
1480,1480,E(o),93.498,29.732,2019,30.64,4476,0,other,0,29.319492305256997,29.085568026204214,29.319492305256997,0.04678485581055654
1481,1481,E(o),93.427,29.716,2019,12.7,5001,0,other,0,44.91269368018704,25.655920797672053,44.91269368018704,3.8513545765029975
1482,1482,E(o),93.275,29.658,2019,13.27,4967,0,other,0,20.520017606704712,11.080918162323087,20.520017606704712,1.8878198888763251
1483,1483,M(e),93.337,29.65,2019,26.37,4738,0,moraine,0,98.11436647765336,43.943425463973,98.11436647765336,10.834188202736073
1484,1484,M(o),93.253,29.648,2019,11.73,5137,0,moraine,0,130.1940724778312,32.08018911774316,130.1940724778312,19.62277667201761
1485,1485,E(o),93.427,29.603,2019,11.69,4512,0,other,0,6.3231724583563365,6.090015836062931,6.3231724583563365,0.04663132445868108
1486,1486,E(o),93.465,29.601,2019,32.35,4604,0,other,0,24.282558520677693,3.5136813975606334,24.282558520677693,4.1537754246234115
1487,1487,E(o),93.269,29.555,2019,13.97,4784,0,other,0,38.202603162716315,9.7653571231406,38.202603162716315,5.687449207915143
1488,1488,E(o),93.345,29.541,2019,100.03,4631,0,other,0,88.98511357291001,60.00009748952085,88.98511357291001,5.797003216677832
1489,1489,E(o),93.548,29.644,2019,19.85,4738,0,other,0,41.291900172258174,39.96493012574847,41.291900172258174,0.26539400930194146
1490,1490,E(o),93.561,29.63,2019,44.35,4563,0,other,0,41.291900172258174,39.96493012574847,41.291900172258174,0.26539400930194146
1491,1491,E(o),93.588,29.606,2019,17.97,4734,0,other,0,54.270422726824435,7.652235744485353,54.270422726824435,9.323637396467817
1492,1492,E(o),93.528,29.605,2019,20.77,4995,0,other,0,60.730168103773295,30.755053906836455,60.730168103773295,5.995022839387368
1493,1493,E(o),93.524,29.598,2019,12.48,4945,0,other,0,21.391496668479835,17.801337482900013,21.391496668479835,0.7180318371159643
1494,1494,E(o),93.731,29.594,2019,34.03,4549,0,other,0,56.07176923497404,4.372652684290048,56.07176923497404,10.339823310136799
1495,1495,E(c),93.746,29.585,2019,10.59,4699,0,other,0,52.47369060129087,3.358065935213611,52.47369060129087,9.823124933215452
1496,1496,E(o),93.673,29.52,2019,30.15,4549,0,other,0,31.420235170777968,48.92797591062473,31.420235170777968,-3.501548147969353
1497,1497,O,93.62,29.513,2019,79.97,4362,0,other,0,22.82179222115167,35.320740758887474,22.82179222115167,-2.4997897075471607
1498,1498,E(o),93.714,29.512,2019,39.25,4344,0,other,0,12.11319758802192,1.0160354473880702,12.113197588021919,2.21943242812677
1499,1499,E(o),93.631,29.477,2019,82.79,4369,0,other,0,69.18514800035614,59.96065973150645,69.18514800035614,1.8448976537699366
1500,1500,E(o),93.621,29.458,2019,15.28,4856,0,other,0,58.47633312477067,51.59683452455932,58.476333124770676,1.3758997200422711
1501,1501,E(o),93.62,29.452,2019,11.1,4894,0,other,0,87.198458798779,37.60395896959073,87.198458798779,9.918899965837655
1502,1502,E(o),93.715,29.443,2019,14.82,4414,0,other,0,30.813184041592844,5.552693070011153,30.813184041592844,5.052098194316338
